Time Index,Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
35,0.502136,104.9692157525905429,105.5476856514497257,105.5396751640345911,105.5378741511760836,105.5359846117747509,105.5339966110370113,105.5318984022372462,105.5296759435102132,105.5273122381111364,105.5247864100651469,105.5220723714189859,105.5191368331277744,105.5159362074053888,105.5124115174994159,105.5084794241883799,105.5040148061401197
36,0.503113,105.9946381939842865,105.6346000439746007,105.6287160396624927,105.6274188334090525,105.6260550475076627,105.6246171917875643,105.6230964146678986,105.6214821412086309,105.6197615804353802,105.6179190364338183,105.6159349174614448,105.613784261420804,105.6114344480168796,105.608841456817828,105.6059433108547125,105.602647454184023
37,0.503601,106.5038642193024998,105.7040273417693328,105.6998142029080157,105.6988725778607972,105.6978813986221866,105.6968350925023685,105.6957270780682592,105.6945494973368511,105.6932928527595124,105.6919455005702702,105.6904929236910675,105.6889166527468973,105.6871925977022073,105.6852883310632478,105.6831583548439397,105.6807350589390921
38,0.505554,106.7161452595125297,105.7579556685923166,105.7551827872036938,105.7544994995583778,105.7537797732438776,105.7530195160152005,105.7522138984112559,105.7513571577201503,105.7504423339104278,105.749460901719786,105.74840224377607,105.7472528707340871,105.7459952192773187,105.7446057027053712,105.7430513327970658,105.7412833128736906
39,0.506531,106.5805411750669549,105.7993378965238378,105.7974696890039752,105.7969766019403153,105.7964570517607683,105.7959080710887463,105.7953261611420857,105.7947071494424165,105.7940460000766478,105.7933365497719507,105.792571130667298,105.7917400132817534,105.7908305504991091,105.7898257944843863,105.7887021116993935,105.7874246897140722
40,0.510437,106.3168679164275829,105.8304787953155142,105.8292473506974858,105.8288945000866335,105.8285226656873164,105.8281297215505106,105.8277131640615067,105.8272700091613387,105.8267966576221113,105.82628870792459,105.8257406892831938,105.8251456682819196,105.824494646021293,105.8237755874501858,105.8229717551428593,105.822058589592686
41,0.51239,105.8933403950508279,105.8535833533908175,105.8527921574224422,105.8525421185928224,105.8522786232124702,105.85200016529609,105.8517049745027663,105.8513909418470291,105.8510555251199889,105.8506956177072027,105.8503073617351475,105.8498858733155856,105.8494248225251084,105.8489157592857879,105.8483469610449674,105.8477012875956547
42,0.520203,105.2924001490348189,105.8705038638134823,105.8700146854290409,105.8698393173000056,105.8696545201659092,105.8694592382501014,105.8692522339011788,105.8690320334319921,105.8687968614456594,105.8685445498604167,105.8682724085245468,105.8679770353193561,105.8676540265377639,105.8672975134278715,105.8668993730529024,105.8664477670039901
43,0.524109,105.2872433087576383,105.8869043394951177,105.8866164641209338,105.8865045862339684,105.8853547921668792,105.885226585055392,105.8850907412768976,105.8849463104598954,105.88479215007915,105.8846268683943492,105.8838629388262973,105.88195993080015,105.8817394856904883,105.8814963582266415,105.8812251180409021,105.8809178966673699
44,0.539734,105.3240460341007321,105.8963615644131409,105.8962122233080549,105.8961397862470903,105.8960635213365435,105.89598300288975,105.8953624957876514,105.8952694032986415,105.8951701032669348,105.8950637193831454,105.8949491711031925,105.8948251023794001,105.8946897748619023,105.89454090080757,105.8938192523705624,105.8936263588068272
45,0.547546,105.430736267706564,105.9034035706601031,105.9032833013639703,105.9032365736095471,105.9031873918228257,105.9031354819776141,105.9030805309246688,105.9030221677903967,105.9029599485649697,105.9028933350416821,105.9028216653490801,105.9027441115540284,105.902529640606744,105.9024356179331789,105.9023312302421402,105.9022137805785491
46,0.578796,105.539351792471308,105.9078159904980083,105.9077025411378656,105.9076724642824132,105.9076408136835141,105.9076074144741568,105.9075720668240024,105.9075345342613161,105.9074945339508389,105.907451723435841,105.9074056821318663,105.9073558847772318,105.9073016620708785,105.9072421399095987,105.9071761406743803,105.9071020116927713
47,0.594421,105.6309947250476142,105.9102884291791469,105.912806145779598,105.9127871686803246,105.9127671989400312,105.9127461325628161,105.912723845119686,105.9127001895656548,105.9126749903024631,105.9126480351109905,105.9126190639372851,105.9125877528871058,105.9125536906474139,105.9125163423835545,105.9099733063495421,105.9099255127855201
48,0.656921,105.6887030583836093,105.9145118788652837,105.9146090129759585,105.9145969711675122,105.9145842776062238,105.9145708898680169,105.9145567295438894,105.9145417040487303,105.914525702926511,105.9145085928386578,105.9142940446675709,105.9142734605936198,105.9142510760394771,105.9142265431797512,105.9141993972487512,105.9141689934924528
49,0.688171,105.7460976166636755,105.9154950753354001,105.9156541714257997,105.9156463351104804,105.9156379995654333,105.9156292090233791,105.9156199122012083,105.915610048544238,105.9155995458360167,105.9155883169374732,105.9155762552707358,105.9155632284027888,105.9155490686470245,105.9155335587798277,105.9155164093124881,105.9154972201149576
50,0.813171,105.791967771008828,105.9161103657846894,105.9163571531450003,105.9163522652876708,105.9163468313319356,105.9163411012011551,105.9163350416975504,105.9163286134978108,105.9163217697216908,105.9163144538243415,105.9163065966802435,105.9162981124447072,105.9162888925009014,105.9162787962784478,105.9162676366823064,105.9162551555848637
51,0.875671,105.8268940653077408,105.9164521246743789,105.9168259865565886,105.9168234921099554,105.9168199752329258,105.9168162662742247,105.9168123445449794,105.9168081846890885,105.9168037564871128,105.9167990235038275,105.9167939412178043,105.91678845436995,105.9167824930906363,105.9167759670353348,105.916768756099998,105.9167606948588087
52,1.12567,105.85166651266141,105.9165747915933622,105.9171349905373347,105.9171353965965068,105.9171331399825675,105.9171307557116251,105.9171282349490895,105.9171255614647578,105.9171227159170314,105.9171196749951491,105.9171164102280613,105.9171128862977582,105.9171090585787738,105.917104869418452,105.9171002422611991,105.9170950718311985
53,1.25067,105.8631926676854249,105.9165294492889871,105.9172671993514001,105.9172715017585915,105.9172698066068392,105.9172679969895512,105.9172660838850391,105.9172640550409028,105.9172618958187826,105.9172595885806487,105.9172571117902351,105.9172544387413666,105.9172515357040112,105.9172483591245282,105.917244851208352,105.9172409325525166
54,1.50067,105.8745402380361185,105.9164009778581317,105.9173836070341679,105.9173961554652408,105.9173950280926135,105.9173937456290844,105.9173923896932905,105.917390951899165,105.9173894219146774,105.9173877872945013,105.9173860328492793,105.9173841397527838,105.9173820842418365,105.9173798356554244,105.9173773533461258,105.9173745815408836
55,1.75067,105.8824380546664798,105.9162414954565321,105.9174339022908811,105.9174588091524356,105.9174581224992124,105.9174571104376668,105.9174560390982833,105.9174549031885419,105.9174536945766789,105.9174524034654894,105.9174510179016977,105.917449523075959,105.9174479003043388,105.9174461254936546,105.9174441667269804,105.9174419802529883
56,2.00067,105.888539415042203,105.9160910254048531,105.917455830914264,105.9174964051516952,105.9174962502829374,105.9174954087818179,105.9174945134091388,105.9174935641284634,105.9174925541886836,105.917491475428605,105.9174903178939076,105.9174890692563054,105.9174877139687112,105.917486231993152,105.917484596801927,105.9174827720613337
57,2.25067,105.8917183594239617,105.9159559174817957,105.9174622966760921,105.917521080704276,105.9175216519951022,105.917520935018544,105.9175201606148846,105.9175193395516317,105.9175184661009439,105.9175175332255492,105.9175165323439813,105.917515452831708,105.9175142812954533,105.9175130004815628,105.9175115875617621,105.9175100112927623
58,2.50067,105.8951857418011571,105.9158360429303514,105.9174591339977098,105.9175380568285192,105.9175396093680916,105.9175389967176386,105.9175383113989994,105.9175375845527185,105.9175368113947968,105.9175359857154604,105.9175350999418015,105.9175341447009373,105.9175331081819422,105.9175319751763169,105.9175307255729166,105.917529331866632
59,2.75067,105.8976940218368412,105.9157298955316122,105.9174494626965242,105.9175499701459842,105.9175527974734621,105.9175522846640689,105.9175516683402378,105.9175510140399581,105.9175503181009077,105.9175495749553306,105.9175487778068714,105.9175479182462851,105.9175469856807581,105.9175459664762684,105.9175448426131965,105.9175435894634489
60,3.00067,105.8996848534588224,105.9156358097830264,105.9174351506795517,105.9175583040564845,105.917562724263405,105.9175623181327239,105.9175617575093327,105.9175611610286012,105.9175605266209459,105.9175598492418402,105.9175591227138256,105.9175583393956117,105.9175574896650147,105.9175565611425469,105.9175555374750672,105.9175543963264801
61,3.25067,105.9006820703440468,105.91555226799548,105.9174174110931546,105.9175639614562527,105.9175703076010535,105.9175700241211331,105.9175695102274943,105.9175689610737408,105.9175683770060061,105.9175677534313991,105.9175670846792343,105.9175663637364551,105.9175655817750794,105.9175647274420129,105.9175637857473902,105.9175627362300673
62,3.50067,105.901536437919745,105.915477959882125,105.9173970813875343,105.9175675262701475,105.9175761393601363,105.9175760023977091,105.9175755292665144,105.9175750196910286,105.91757447767543,105.9175738990465447,105.9175732785577821,105.917572609721006,105.9175718843716965,105.9175710920142137,105.9175702187976071,105.9175692458268543
63,3.75067,105.9023543200124493,105.9154117723504953,105.9173747674679049,105.917569395061804,105.917580618719299,105.9175806592365632,105.9175802231619485,105.917579747285032,105.9175792409984069,105.9175787005555947,105.9175781210718554,105.9175774965050607,105.9175768192545064,105.9175760795531005,105.9175752645175663,105.917574356583458
64,4.00067,105.9031343297626648,105.9153527621831756,105.9173509241708047,105.9175698483982586,105.9175840247091429,105.917584280178616,105.9175838792860418,105.9175834325567678,105.9175829570562541,105.9175824495140148,105.9175819053597394,105.917581318935774,105.9175806831271842,105.9175799887947136,105.9175792238888789,105.9175783719916382
65,4.25067,105.9037088912309912,105.9153001276976056,105.9173259030799414,105.9175690919091295,105.9175865581428582,105.9175870720691677,105.9175867060629201,105.9175862849122893,105.9175858362555829,105.91758535739595,105.9175848440419543,105.91758429087119,105.9175836911923341,105.9175830364135038,105.9175823152121723,105.9175815121697752
66,4.50067,105.9042240146781069,105.9152531839118154,105.9172999824300092,105.9175672810754207,105.9175883670711897,105.9175891885664953,105.9175888585820786,105.9175884601939117,105.917588035183428,105.9175875815819694,105.9175870953509673,105.9175865714635023,105.9175860036013148,105.9175853836546111,105.9175847009411342,105.9175839409224125
67,4.75067,105.9049367554375465,105.9152113419931851,105.9172733866298302,105.9175645368044059,105.9175895628804938,105.9175907462667254,105.9175904547870459,105.917590076943398,105.9175896729489921,105.9175892417840998,105.9175887796460245,105.9175882817706196,105.9175877421711078,105.9175871531659965,105.9175865046417613,105.9175857828417691
68,5.00067,105.9053481473860927,105.9151740926105276,105.9172462994841482,105.9175609555491206,105.9175902308320616,105.9175918352564167,105.9175915860670187,105.9175912270428199,105.9175908418755512,105.9175904307924583,105.9175899902182891,105.9175895156246696,105.9175890013215309,105.917588440010789,105.9175878220879525,105.9175871344962019
69,5.25067,107.3820015926725802,105.9151740883326056,105.9172462959340351,105.9175609549872945,105.917590230858778,105.9175918353458741,105.9175915861626152,105.9175912271406759,105.9175908419756098,105.9175904308948617,105.9175899903231937,105.9175895157323026,105.9175890014321197,105.9175884401245895,105.9175878222053484,105.9175871346175768
70,5.2507,107.5380227885992781,106.1224527803189517,105.9172462954902727,105.9175609549170645,105.9175902308621176,105.917591835357058,105.9175915861745523,105.9175912271529114,105.9175908419881154,105.9175904309076657,105.9175899903363103,105.9175895157457603,105.9175890014459469,105.9175884401388146,105.917587822220014,105.917587134632754
71,5.28195,107.6942250816776578,106.3250644824231301,106.1272418591976106,105.9175609548468486,105.9175902308654429,105.9175918353682277,105.9175915861865036,105.9175912271651328,105.9175908420006067,105.9175904309204554,105.9175899903494269,105.917589515759218,105.9175890014597599,105.9175884401530539,105.9175878222346796,105.917587134647917
72,5.28198,107.6943780298699522,106.3252579521678598,106.1274413216046355,105.9177653534298003,105.9175902308654571,105.917591835368242,105.9175915861865178,105.917591227165147,105.9175908420006351,105.9175904309204697,105.9175899903494411,105.917589515759218,105.9175890014597741,105.9175884401530539,105.9175878222346938,105.9175871346479312
73,5.28201,107.6945370350062632,106.3254526462000769,106.1276410624831925,105.9179697940568445,105.9177946392009488,105.9175918353682562,105.917591586186532,105.9175912271651612,105.9175908420006351,105.9175904309204839,105.9175899903494553,105.9175895157592322,105.9175890014597883,105.9175884401530681,105.917587822234708,105.9175871346479454
74,5.28204,107.6947205722403993,106.3256524319150174,106.1278420060120027,105.9181745107718342,105.9179990895780463,105.9177962441106757,105.9175915861865462,105.9175912271651754,105.9175908420006635,105.9175904309204981,105.9175899903494553,105.9175895157592464,105.9175890014598025,105.9175884401530823,105.9175878222347222,105.9175871346479596
75,5.28207,107.6950013976668572,106.3258728499539814,106.1280479540818362,105.9183804231016097,105.9182038160307684,105.9180006948946158,105.9177959949439014,105.9175912271651896,105.9175908420006635,105.9175904309205123,105.9175899903494695,105.9175895157592606,105.9175890014598167,105.9175884401530965,105.9175878222347364,105.9175871346479738
76,5.2821,107.6952822241469505,106.32617510016442,106.1282741840850861,105.918591313804626,105.9184097380478704,105.9182054217536972,105.9180004457427771,105.9177956359245911,105.9175908420006778,105.9175904309205123,105.9175899903494837,105.9175895157592748,105.9175890014598309,105.9175884401531107,105.9175878222347507,105.917587134647988
77,5.28214,107.6955630519047418,106.3264773483294476,106.1285808592743649,105.9188223833853471,105.9186206382310047,105.9184113441752402,105.9182051726167657,105.9180000867254989,105.9177952507618841,105.9175904309205265,105.917589990349498,105.917589515759289,105.9175890014598451,105.9175884401531249,105.9175878222347649,105.9175871346480022
78,5.28217,107.6958438810520278,106.326779594489949,106.1288875315863294,105.9191334922914791,105.9188517164556345,105.9186222447549994,105.918411095053159,105.9182048136015339,105.9179997015645824,105.9177948396836371,105.9175899903495122,105.9175895157593033,105.9175890014598593,105.9175884401531391,105.9175878222347791,105.9175871346480164
79,5.2822,107.6961247116304321,106.327081838666075,106.1291942010276443,105.9194445972659224,105.9191628306931676,105.9188533233446634,105.9186219956474417,105.9184107360399167,105.918204428442408,105.9179992904882397,105.9177943991146407,105.9175895157593175,105.9175890014598735,105.9175884401531533,105.9175878222347933,105.9175871346480307
80,5.28223,107.6964055436618963,106.3273840808656985,106.1295008676023741,105.9197556983103965,105.9194739409995663,105.9191644378221895,105.918853074250336,105.918621636636118,105.9184103508825672,105.9182040173679553,105.9179988499212897,105.9177939245266344,105.9175890014598878,105.9175884401531675,105.9175878222348075,105.9175871346480591
81,5.28226,107.6966863771600771,106.3276863210933243,106.1298075313125082,105.9200667954267345,105.9197850473760383,105.9194755483686095,105.9191641887360191,105.9188527152404902,105.9186212514804168,105.9184099398099903,105.9182035768030232,105.9179983753354577,105.9177934102295495,105.9175884401531818,105.9175878222348217,105.9175871346480733
82,5.28229,107.6969672121342256,106.3279885593519793,106.1301141921595814,105.9203778886163434,105.9200961498242322,105.919786654985117,105.9194752992905961,105.9191638297258891,105.918852330085997,105.9186208404096021,105.9184094992470619,105.9182031022193797,105.9179978610407318,105.9177928489254015,105.9175878222348359,105.9175871346480875
83,5.28232,107.6972480485910637,106.3282907956439658,106.1304208501448585,105.920688977880431,105.9204072483454553,105.9200977576733749,105.9197864059152465,105.9194749402801534,105.9191634445708274,105.9188519190164754,105.9186203998485496,105.9184090246655501,105.9182025879269986,105.9179972997391417,105.9177922310098552,105.9175871346481017
84,5.28235,107.6975288865356788,106.3285930299711879,106.1307275052694763,105.9210000632202338,105.9207183429409014,105.9204088564346335,105.9200975086116472,105.9197860469045338,105.9194745551245234,105.9191630335006806,105.9188514784567872,105.9186199252690557,105.9184085103754995,105.9182020266279665,105.9179966818263807,105.9177915434261905
85,5.28238,107.6978097259720357,106.3288952623351804,106.1310341575345717,105.9213111446369311,105.9210294336117641,105.920719951270101,105.9204086073810345,105.9200971496006218,105.9197856617483069,105.9194741440537513,105.9191625929403386,105.9188510038787712,105.9186194109811652,105.9184079490789685,105.9182014087179766,105.9179959942457856
86,5.28241,107.6980905669033035,106.329197492737336,106.1313408069411395,105.9216222221317025,105.9213405203591947,105.9210310421809851,105.9207197022246589,105.9204082483697249,105.9200967644438265,105.9197852506769095,105.9194737034927556,105.9191621183616121,105.9188504895924723,105.9186188496870074,105.9184073311717356,105.918200721140451
87,5.28244,107.6983714093321396,106.3294997211789337,106.131647453490217,105.9219332957057134,105.9216516031843867,105.9213421291684227,105.9210307931436716,105.9207193432130367,105.9204078632123469,105.9200963533718038,105.9197848101152459,105.9194732289133185,105.9191616040745458,105.918849928300034,105.9186182317823466,105.9184066435972227
88,5.28247,107.6986522532606756,106.3298019476611103,106.131954097182799,105.9222443653601147,105.9219626820884628,105.9216532122336076,105.9213418801392663,105.921030434131751,105.9207189580550619,105.920407452139699,105.9200959128094581,105.9197843355350699,105.9194727146254706,105.9191610427812691,105.918849310397249,105.9186175442106901
89,5.2825,107.6989330986907873,106.3301041721849458,106.1322607380198804,105.922555431096086,105.9222737570725883,105.9219642913776624,105.9216529632125798,105.921341521127033,105.9210300489731935,105.9207185469817887,105.9204070115766712,105.9200954382285573,105.9197838212464404,105.9194721533313412,105.9191604248775747,105.9188486228276531
90,5.28253,107.6992139456240665,106.3304063947514493,106.1325673760023989,105.9228664929147499,105.9225848281379285,105.9222753666017809,105.9219640423647775,105.9216526042000481,105.9213411359678787,105.9210296378992808,105.9207181064180929,105.9204065369950456,105.9200949239391605,105.9197832599514584,105.9194715354267089,105.9191597373069413
91,5.28256,107.6994947940618488,106.3307086153616154,106.1328740111313209,105.9231775508172859,105.9228958952856203,105.9225864379070714,105.9222751175970245,105.9219636833519473,105.9216522190403111,105.9213407248933549,105.9210291973349172,105.9207176318357426,105.9204060227048529,105.9200943626433116,105.9197826420459023,105.919470847855024
92,5.28259,107.699775644005399,106.3310108340163822,106.133180643407627,105.9234886048048168,105.9232069585168006,105.9228975052947135,105.9225861889104436,105.9222747585838817,105.9219632981916277,105.9216518079651337,105.921340284328295,105.9210287227518421,105.9207171175447542,105.9204054614081514,105.9200937447368034,105.91978195447318
93,5.28262,107.700056495455712,106.3313130507166591,106.1334872728322125,105.9237996548785077,105.9235180178326345,105.9232085687658298,105.9228972563062143,105.9225858298970167,105.9222743734229795,105.9219628871158108,105.9216513673994058,105.9213398097444809,105.9210282084600578,105.9207165562471857,105.9204048435006911,105.9200930571630295
94,5.28265,107.7003373484137683,106.3316152654633271,106.1337938994060721,105.9241107010394956,105.9238290732342449,105.9235196283215856,105.9232083197854735,105.9228968972924747,105.9225854447355175,105.9222739623465372,105.9219624465494007,105.921650892814867,105.9213392954519151,105.9210276471616368,105.9207159383387875,105.9204041559258656
95,5.28268,107.7006182028804346,106.3319174782572816,106.1341005231301011,105.9244217432889315,105.9241401247227969,105.9238306839631036,105.9235193793493579,105.9232079607714212,105.9228965121303929,105.9225850336584358,105.9222735217794309,105.921961971964123,105.9216503785215053,105.9213387341526271,105.9210270292522722,105.9207152507629104
96,5.28271,107.7008990588564501,106.3322196890993183,106.1344071440052659,105.924732781627938,105.9244511722994275,105.9241417356915491,105.9238304349990187,105.923519020334993,105.9232075756087426,105.9228961010526717,105.9225845930906615,105.9222730471934284,105.9219614576699655,105.9216498172213505,105.9213381162423104,105.9210263416753293
97,5.28275,107.701179916342511,106.3325218979903184,106.1347137620324759,105.9250438160576948,105.9247622159652593,105.9244527835080589,105.9241414867355928,105.9238300759843554,105.9235186351717317,105.9232071645303961,105.9228956604842153,105.9225841185039059,105.9222725328984751,105.9219608963689581,105.9216491993100959,105.9213374286643159
