Time Index,Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
11,5,113.2347887568209472,113.2329399693101379,113.2310913038200653,113.2292427603368168,113.2273943388463664,113.2255460393348017,113.2236978617880681,113.2218498061922247,113.220001872533274,113.2181540607973034,113.2163063709703152,-nan,-nan,-nan,-nan,-nan
12,5.5,115.1418682667061546,113.2329399693101379,113.2310913038200653,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880112,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383971,-nan,-nan,-nan,-nan
13,5.50391,115.9336489018877927,113.5864428129437727,113.2310913038200653,113.2292427603368026,113.2273943388463806,113.2255460393348017,113.2236978617880681,113.2218498061921963,113.220001872533274,113.2181540607973034,113.216306370970301,113.2144588030383687,113.2126113569874377,-nan,-nan,-nan
14,5.75391,117.9358753706697343,114.2936400550494511,113.402766618768851,113.2292427603368168,113.2273943388463664,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703437,113.2144588030383687,113.2126113569874519,113.2107640328036524,-nan,-nan
15,5.76172,119.591417994191147,115.0004389725022378,113.5759633472820553,113.2586733619677517,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.218154060797275,113.216306370970301,113.2144588030383971,113.2126113569874377,113.2107640328036808,113.2089168304729867,-nan
16,6.01172,121.6791360749190716,115.7066550665578859,113.7506670569900962,113.2887283667459286,113.231024130313827,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973318,113.216306370970301,113.2144588030383687,113.2126113569874803,113.2107640328036524,113.2089168304730151,113.2070697499815424
17,6.01953,123.2539824272094933,116.4130012516972101,113.9268635397254315,113.3194091518945896,113.2348086937297182,113.2258767652634788,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036808,113.2089168304729725,113.2070697499815424
18,6.26953,125.4307339715902287,117.1191500960961918,114.1045405744584542,113.3507170224126384,113.2387500968910672,113.2262344611546325,113.2237204905846539,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036808,113.2089168304729725,113.207069749981514
19,6.27734,126.9370903270048245,117.8259454513801785,114.2836859868380373,113.3826532193012611,113.2428503933064547,113.2266199742463328,113.2237466315448557,113.2218509967296853,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.2070697499815424
20,6.52734,129.2061660087088057,118.5329161810300036,114.4642896081482917,113.4152189212779973,113.2471116220095979,113.2270341556273507,113.2237765091383892,113.221852545440953,113.2200019238107274,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729725,113.2070697499815424
21,6.53516,130.6539185675040926,119.2410380353960022,114.6463411456498562,113.4484152526416096,113.251535807384613,113.227477860082189,113.223810352278619,113.2218544965587057,113.2200020056737628,113.218154062947832,113.216306370970301,113.2144588030383403,113.2126113569874377,113.2107640328036382,113.2089168304730151,113.207069749981514
22,6.78516,133.0183965594690392,119.9496952841237913,114.8298323385712933,113.4822432844630669,113.2561249590350911,113.2279519459371215,113.2238483942727925,113.2218568963584744,113.2200021252046582,113.218154067577359,113.2163063710947597,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.2070697499814855
23,6.79297,134.4155055346422785,120.6599965746893304,115.0147546371753435,113.5167040421305273,113.2608810716621264,113.2284572749086919,113.2238908727733531,113.2218597931620252,113.2200022901380976,113.218154075715276,113.2163063714593108,113.2144588030530485,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
24,7.04297,136.8782826723086998,121.3711805765322822,115.2011015567402978,113.5517985060556327,113.2658061249824897,113.2289947119527938,113.2239380297281883,113.2218632373400027,113.2200025088735913,113.2181540885624571,113.2163063722251621,113.2144588031055576,113.2126113569900951,113.2107640328036382,113.2089168304729725,113.207069749981514
25,7.05078,138.2310997166803475,122.084489887994053,115.3888661635266857,113.5875276189344874,113.2709020836533966,113.2295651251162525,113.2239901113312044,113.221867281314303,113.2200027904884223,113.218154107499501,113.2163063735967654,113.2144588032297747,113.212611357000938,113.2107640328042919,113.2089168304729867,113.2070697499815424
26,7.30078,140.7949168732378382,122.7990164590148368,115.5780436276621685,113.623892286003084,113.2761708972349766,113.2301693853902549,113.2240473679720907,113.2218719795596229,113.2200031447494553,113.2181541340951156,113.2163063758255532,113.2144588034716435,113.2126113570290755,113.2107640328071057,113.2089168304731714,113.2070697499815424
27,7.30859,142.1084418809006706,123.5161379663567374,115.768628514389377,113.6608933820456571,113.2816145001564507,113.2308083665654976,113.224110054186724,113.2218773886045824,113.2200035821248179,113.2181541701133369,113.216306379213151,113.2144588038903663,113.2126113570875816,113.2107640328150637,113.2089168304740525,113.207069749981585
28,7.55859,144.7759048128235975,124.2347984138000072,115.9606175367385106,113.698531751229325,113.2872348117174397,113.2314829450899509,113.2241784286067769,113.2218835670321653,113.2200041137953264,113.2181542175217999,113.2163063841152422,113.2144588045598255,113.2126113571940635,113.2107640328324578,113.2089168304766673,113.2070697499819119
29,7.56641,146.053994762248152,124.9565117746866889,116.1540066506015307,113.7368082138876417,113.2930337360912887,113.2321939999282989,113.2242527539094397,113.2218905754798755,113.2200047516651864,113.218154278498929,113.216306390944851,113.2144588055700751,113.2126113573712161,113.2107640328655833,113.2089168304826927,113.2070697499828782
30,7.81641,148.8275913470112073,125.6800727779511959,116.3487940080561742,113.7757235659611013,113.2990131623609358,113.2329424124243644,113.2243332967669431,113.2218984766391969,113.2200055083727079,113.2181543554413992,113.2163064001758528,113.2144588070286204,113.2126113576474324,113.2107640329225831,113.2089168304945588,113.2070697499851946
31,7.82422,150.0731311157572065,126.4071330166117093,116.5449768549411829,113.8152785855807565,113.3051749645544817,113.2337290661652105,113.2244203277962811,113.2219073352545422,113.2200063973003381,113.2181544509715252,113.216306412346583,113.2144588090619521,113.2126113580572593,113.2107640330139589,113.2089168305156619,113.2070697499899126
32,8.07422,152.9552456679018633,127.136336518454371,116.7425546856835012,113.855474032138801,113.3115210017120091,113.2345548468484679,113.2245141215085198,113.2219172181219164,113.2200074325846657,113.2181545679443104,113.2163064280628646,113.2144588118167547,113.2126113586420217,113.2107640331527421,113.2089168305502653,113.2070697499985812
33,8.08203,154.1702885868317878,127.8694739358239474,116.9415259421481181,113.8963106526941118,113.318053117949276,113.235420642151368,113.2246149562580229,113.2219281940868711,113.2200086291256298,113.2181547094543959,113.2163064480020722,113.2144588154616542,113.2126113594505057,113.2107640333547778,113.2089168306040392,113.2070697500131331
34,8.33203,157.1632137745608304,128.6050370746358738,117.1418913708157987,113.9377891806950203,113.3247731425519049,113.2363273416031006,113.2247231141922299,113.2219403340421877,113.2200100025959983,113.2181548788430661,113.2163064729158748,113.2144588201884972,113.2126113605394693,113.2107640336389949,113.2089168306836626,113.2070697500361405
35,8.33984,158.3490980048058532,129.3449572116981017,117.3436505217537729,113.9799103422270719,113.3316828900636466,113.2372758364590908,113.2248388812004265,113.2219537109249075,113.2200115694499232,113.2181550797049852,113.2163065036340726,113.2144588262138853,113.2126113619742824,113.2107640340274912,113.2089168307974205,113.2070697500708008
36,8.58984,161.4550447743652342,130.0875723178642431,117.5468053089941094,114.0226748544077253,113.3387841604042876,113.238267019578501,113.224962546863523,113.2219683997132904,113.2200133469316938,113.2181553158946059,113.2163065410677802,113.2144588337806965,113.2126113638294953,113.2107640345461874,113.2089168309550473,113.2070697501210077
37,8.59766,162.6124902845586462,130.8349559914709914,117.7513563085212809,114.0660834314947891,113.3460787389797702,113.2393017853040078,113.2250944044033361,113.2219844774228079,113.2200153530836388,113.2181555915329625,113.2163065862127524,113.2144588431594059,113.2126113661897193,113.2107640352247984,113.208916831167997,113.2070697501914793
38,8.84766,165.8335961175739328,131.5852906634637804,117.9573065227122441,114.1101367829717361,113.3535683968201511,113.2403810293443769,113.2252347506319552,113.2220020231024193,113.2200176067544248,113.2181559110139659,113.2163066401528511,113.2144588546498909,113.2126113691498972,113.2107640360972738,113.2089168314494856,113.2070697502877437
39,8.85547,166.962786027390905,132.3407940869377057,118.1646574762672941,114.154835619533003,113.361254890708878,113.2415056486598388,113.2253838859012518,113.2220211178295415,113.2200201276062614,113.2181562790105858,113.2163067040632143,113.2144588685825966,113.2126113728163119,113.2107640372019262,113.2089168318148324,113.2070697504161956
40,9.10547,170.3011217960316515,133.0994913562796285,118.3734131855887028,114.2001806508773001,113.3691399633382133,113.242676541350292,113.2255421140524021,113.222041844705771,113.2200229361224615,113.2181567004811882,113.2163067792135251,113.2144588853203402,113.2126113773070699,113.2107640385820417,113.2089168322812469,113.2070697505843242
41,9.11328,171.4017710668528878,133.8637463510767134,118.5835760515961113,114.2461725915855908,113.3772253434547679,113.2438946065455951,113.2257097423658507,113.2220642888511577,113.2200260536145038,113.2181571806753624,113.2163068669715926,113.2144589052596473,113.2126113827528258,113.2107640402859232,113.208916832868411,113.207069750800656
42,9.36328,174.8593467059621673,134.6314249397982223,118.7951510349434017,114.2928121586378012,113.3855127460296188,113.245160744299497,113.2258870815107912,113.2220885373987329,113.2200295022285559,113.2181577251400881,113.2163069688061228,113.2144589288323999,113.2126113892975496,113.2107640423673303,113.2089168335983373,113.2070697510748829
43,9.37109,175.930760547654927,135.4050392395267863,119.0081413446608423,114.3401000771977607,113.3940038724179686,113.2464758554857553,113.2260744454952714,113.2221146794884845,113.220033304952139,113.2181583397254343,113.216307086290314,113.2144589565073005,113.2126113970990815,113.2107640448856642,113.2089168344955254,113.2070697514179329
44,9.62109,179.5095297271566608,136.1822939092860452,119.2225528201379632,114.3880370778681907,113.4027004105417973,113.2478408416969557,113.2262721516163566,113.2221428062610613,113.2200374856204093,113.2181590305903427,113.2163072211049695,113.2144589887914208,113.2126114063299269,113.2107640479065651,113.2089168355874165,113.2070697518420133
45,9.62891,180.5506536111336402,136.9658515534201229,119.4383894145227458,114.4366239023961498,113.4116040350607761,113.2492566051463427,113.2264805204103908,113.2221730108511082,113.2200420689218987,113.2181598042080992,113.2163073750415663,113.2144590262318786,113.2126114171779534,113.2107640515020677,113.2089168369040806,113.2070697523608516
46,9.87891,184.2525175631671459,137.7532535419873057,119.6556577844325915,114.4858613006798009,113.4207164075660614,113.2507240485719961,113.2266998756034297,113.2222053883802459,113.2200470804043846,113.2181606673721745,113.2163075500056095,113.2144590694170745,113.2126114298471862,113.2107640557508859,113.2089168384789986,113.207069752989554
47,9.88672,185.2619803553627946,138.5473153536203483,119.8743625670203272,114.535750036406526,113.4300391767600757,113.25224407514429,113.2269305440621281,113.2222400359496959,113.2200525464802894,113.2181616272012121,113.2163077480196876,113.2144591189786382,113.2126114445583625,113.2107640607387964,113.2089168403485928,113.2070697537447614
48,10.1367,189.0887909868233123,139.3454128918788513,120.094511178413569,114.5862908838249012,113.4395739786593396,113.2538175883751848,113.2271728557444277,113.2222770526328759,113.2200584944319104,113.2181626911446415,113.2163079712264988,113.2144591755926513,113.2126114615498267,113.2107640665592072,113.2089168425528243,113.2070697546450191
49,10.1445,190.0649424167670247,140.150517031720085,120.3161088833262085,114.6374846333265793,113.449322436781955,113.2554454920309439,113.2274271436509565,113.2223165394672435,113.2200649524163651,113.2181638669878367,113.2163082218920636,113.2144592399813803,113.2126114810782695,113.2107640733132428,113.2089168451352492,113.2070697557104779
50,10.3945,194.018504818056357,140.9598359325783576,120.5391638032723733,114.6893320879956661,113.4592861623570315,113.257128690047054,113.2276937437763706,113.2223585994463093,113.2200719494702668,113.2181651628570478,113.2163085024087792,113.2144593129148262,113.2126115034193532,113.2107640811102129,113.2089168481432608,113.2070697569630795
51,10.4023,194.9594482641683442,141.7764985199898433,120.7636817775638889,114.7418340691453977,113.469466754518578,113.2588680864458155,113.22797299506108,113.2224033375111105,113.2200795155143567,113.2181665872245588,113.2163088152984471,113.2144593952121738,113.2126115288686066,113.2107640900679542,113.2089168516280893,113.2070697584269539
52,10.6523,199.0415227081855392,142.5975428295171241,120.9896715823917361,114.7949914126553637,113.4798658005201304,113.2606645852567624,113.2282652393431874,113.2224508605413433,113.2200876813576258,113.2181681489136054,113.216309163215314,113.2144594877435395,113.2126115577419938,113.2107641003133551,113.2089168556452847,113.2070697601281211
53,10.6602,199.9451440913259717,143.4262586205971672,121.2171395820078459,114.8488049744742767,113.4904848759332623,113.2625190904392838,113.2285708213109814,113.2225012773467228,113.2200964787016488,113.2181698571030068,113.2163095489490132,113.2144595914313072,113.2126115903769943,113.2107641119823143,113.2089168602544902,113.2070697620948607
54,10.9102,204.1574476024994738,144.2595113211663431,121.446095159818924,114.9032756267548621,113.5013255448659493,113.2644325058078749,113.228890088455401,113.2225546986574471,113.2201059401438528,113.2181717213322543,113.2163099754275635,113.2144597072517911,113.2126116271330858,113.2107641252208055,113.2089168655202513,113.2070697643576551
55,10.918,205.0214410293582148,145.1007544335890316,121.676545158501284,114.9584042633317864,113.5123893601645761,113.266405734960216,113.2292233910229129,113.2226112371147764,113.2201160991818369,113.2181737515054465,113.2163104457203389,113.2144598362369123,113.2126116683926114,113.2107641401845797,113.2089168715114909,113.2070697669493455
56,11.168,209.3656485904480178,145.9466781887258549,121.9084995243077856,115.0141917956650417,113.5236778636349158,113.2684396812069991,113.2295710819689276,113.2226710072614537,113.2201269902162437,113.218175957896662,113.2163109630409679,113.2144599794754782,113.2126117145615609,113.2107641570399608,113.2089168783023467,113.2070697699053454
57,11.1758,210.1875392676321894,146.8009028631429373,122.141965534811419,115.0706391583012191,113.5351925862459836,113.2705352475048954,113.2299335169115011,113.2227341255318009,113.2201386485542258,113.2181783511536821,113.2163115307502324,113.2144601381150579,113.2126117660704807,113.210764175964087,113.2089168859719166,113.2070697732635978
58,11.4258,214.6652847217852127,147.6599407940337585,122.3769536576834867,115.127747304634525,113.5469350483529496,113.2726933363915975,113.2303110540850213,113.2228007102414153,113.2201511104124023,113.2181809423025811,113.2163121523589524,113.2144603133632472,113.2126118233750987,113.2107641971453802,113.2089168946048403,113.2070697770648593
59,11.4336,215.4424495643045248,148.5275821822324644,122.6134715647063018,115.1855172123600681,113.5589067599017028,113.2749148499230643,113.2307040542949039,113.2228708815770091,113.2201644129196012,113.218183742752089,113.2163128315307148,113.2144605064895018,113.2126118869570348,113.2107642207840144,113.2089169042910726,113.2070697813524873
60,11.6836,220.0553262611867353,149.4001586663509329,122.8515302063414367,115.2439498790607928,113.5711092206523176,113.2772006896132808,113.2311128808721605,113.2229447615858504,113.2201785941195169,113.2181867642975135,113.2163135720847151,113.2144607188263024,113.2126119573249809,113.2107642470919728,113.2089169151265793,113.207069786172994
61,11.6914,220.7850125406538666,150.2816336369658075,123.0911376105913462,115.3030463276608373,113.5835439203836614,113.2795517563763639,113.2315378996285489,113.2230224741650488,113.2201936929731403,113.21819001912489,113.2163143779988701,113.2144609517712155,113.2126120350150842,113.2107642762940003,113.2089169272132523,113.2070697915758188
62,11.9414,225.5345737681749085,151.1681551199626767,123.3323051747397869,115.3628076018454323,113.5962123391164766,113.2819689504706133,113.231979478812093,113.223104145050641,113.220209749360933,113.2181935198150171,113.216315253411878,113.2144612067879166,113.2126121205919134,113.2107643086275459,113.2089169406590798,113.2070697976135847
63,11.9492,226.2139160826732223,152.0638630732843239,123.5750412475817797,115.4232347715229992,113.609115947317548,113.2844531714450511,113.2324379890630865,113.2231899018065633,113.2202268040849873,113.2181972793471232,113.216316202626686,113.2144614854080515,113.2126122146493827,113.2107643443435023,113.2089169555786299,113.2070698043422112
64,12.1992,231.1016753196940385,152.9647188860813003,123.8193576397817992,115.4843289280846221,113.6222562061211363,113.287005318087779,113.2329138033704083,113.2232798738133539,113.2202448988707033,113.2182013111029164,113.2163172301125798,113.214461789232729,113.212612317811363,113.210764383706362,113.2089169720930641,113.2070698118210714
65,12.207,231.7277111159642686,153.8750425703408382,124.065262987927909,115.5460911898811247,113.6356345675316817,113.2896262883768657,113.2334072970283074,113.223374192256955,113.2202640763687924,113.2182056288700096,113.2163183405083657,113.2144621199338417,113.2126124307326336,113.2107644269948992,113.2089169903304366,113.2070698201130767
66,12.457,236.7551421362408348,154.7906057442318399,124.3127694850197997,115.6085226973299882,113.6492524746436743,113.2923169794329539,113.2339188475935714,113.2234729901170311,113.2202843801564853,113.218210246845814,113.2163195386245746,113.2144624792558858,113.2126125540996071,113.2107644745023691,113.2089170104258358,113.2070698292846913
67,12.4648,237.3248259732447707,155.7159120666130434,124.5618860247384276,115.6716246184132899,113.6631113618420841,113.2950782874740838,113.2344488348431639,113.223576402155345,113.2203058547389531,113.2182151796407368,113.2163208294463743,113.2144628690173249,113.2126126886311965,113.2107645265371474,113.2089170325218817,113.2070698394062873
68,12.7148,242.4933628265927439,156.6465401400595852,124.8126251536425571,115.7353981436382639,113.6772126550195878,113.2979111077722791,113.2349976407324164,113.2236845649040049,113.2203285455506858,113.2182204422819183,113.2163222181359288,113.2144632911120965,113.2126128350795824,113.2107645834230141,113.2089170567684846,113.2070698505520738
69,12.7227,243.0035795357654536,157.5871809665750902,125.0649959939799345,115.7998444915626663,113.6915577717744128,113.3008163346124491,113.2355656493533473,113.2237976166534565,113.2203524989564301,113.2182260502163302,113.2163237100351409,113.2144637475111324,113.212612994231165,113.2107646454995518,113.2089170833236835,113.2070698628004095
70,12.9727,248.3146164288714601,158.5332167782590886,125.3190114192385494,115.8649649036137106,113.7061481216244943,113.3037948612529107,113.2361532468939771,113.2239156974405603,113.2203777622518714,113.2182320193143994,113.2163253106680116,113.2144642402638368,113.2126131669072322,113.2107647131228134,113.2089171123533617,113.2070698762336747
71,12.9805,248.762193298975717,159.4895297174872439,125.5746807537595231,115.930760649647226,113.7209851062020363,113.3068475798877728,113.2367608215973718,113.2240389490363555,113.2204043836644587,113.2182383658726081,113.2163270257432686,113.2144647714997205,113.2126133539648833,113.210764786665564,113.2089171440317728,113.2070698909387687
72,13.2305,254.2170843953381336,160.4513021810292059,125.8320171733574,115.9972330226305388,113.7360701194644861,113.3099753816112099,113.2373887637217962,113.2241675149337965,113.2204324123541852,113.2182451066172177,113.2163288611566969,113.2144653434297084,113.2126135562976543,113.2107648665177351,113.2089171785415829,113.20706990700684
73,13.2383,254.5988024875843792,161.4236113475312493,126.0910301799280688,116.0643833442400705,113.7514045478850306,113.3131791563835407,113.2380374655010513,113.224301540335432,113.220461898413717,113.218252258707011,113.2163308229936547,113.2144659583476596,113.2126137748366972,113.2107649530869651,113.2089172160743828,113.2070699245338119
74,13.4883,260.1988616436220809,162.4014362040791184,126.351733228921276,116.1322129594128967,113.7669897706601461,113.3164597929990691,113.2387073211050961,113.2244411721408994,113.2204928928686201,113.2182598397360493,113.2163329175314175,113.2144666186319597,113.2126140105512491,113.2107650467990823,113.2089172568307305,113.2070699436201551
75,13.4961,260.5114663246452551,163.3900529580834586,126.6141359770706458,116.2007232419881859,113.7828271598958167,113.3198181790554031,113.2393987266018911,113.2245865589344476,113.2205254476778293,113.2182678677368699,113.2163351512416511,113.2144673267469273,113.2126142644497548,113.2107651480983179,113.2089173010204775,113.2070699643713567
76,13.7461,266.2579667769871321,164.3842335037171836,126.8782521385692519,116.269915589131756,113.7989180808107506,113.323255200924649,113.2401120799184326,113.2247378509723035,113.2205596157331655,113.2182763611830723,113.2163375307926003,113.2144680852441496,113.2126145375803929,113.210765257448017,113.2089173488628973,113.2070699868977783
77,13.7539,327.0508840027832207,165.3894571643667177,127.1440915039830628,116.3397914270259577,113.8152638919188462,113.3267717437262831,113.2408477808035343,113.2248952001699678,113.2205954508596193,113.2182853389921178,113.2163400630515326,113.2144688967641599,113.212614831032198,113.2107653753310217,113.2089174005871968,113.2070700113151105
78,14.0039,272.3923515598818881,166.4002849499385661,127.4116680270492168,116.4103522051710797,113.8318659452275341,113.3303686913011603,113.2416062307903815,113.2250587600893255,113.2206330078147403,113.2182948205277313,113.2163427550868846,113.2144697640376449,113.2126151459357004,113.2107655022499841,113.2089174564324452,113.2070700377441312
79,14.0117,334.3574152269329147,167.4224034800331538,127.6809916127662348,116.4815994021280261,113.8487255864155543,113.3340469261876251,113.2423878331598388,113.2252286859260693,113.2206723422883385,113.2183048256027149,113.2163456141706348,113.2144706898871505,113.2126154834637077,113.2107656387281196,113.2089175166481709,113.2070700663112177
80,14.2617,340.3787330526345727,168.4501589816689773,127.9520764368042762,116.5535345197001078,113.8658441550269629,113.3378073295987605,113.2431929929040422,113.2254051344966541,113.2207135109019589,113.2183153744813211,113.2163486477804213,113.2144716772281612,113.2126158448323565,113.2107657853093343,113.2089175814943474,113.2070700971481756
81,14.2695,341.7709548463228657,169.4894496424112162,128.2249325006997651,116.6261590887332744,113.8832229846441635,113.3416507814010714,113.2440221166905303,113.2255882642253937,113.2207565712081561,113.2183264878816829,113.2163518636018722,113.2144727290709341,113.2126162313017801,113.2107659425589787,113.2089176512417055,113.2070701303927933
82,14.5195,347.9393651778263461,170.5344029014391367,128.4995741859339944,116.6994746631805242,113.9008634030766984,113.3455781600947603,113.2448756128270588,113.2257782351313864,113.2208015816897131,113.2183381869780305,113.2163552695305668,113.2144738485215072,113.2126166441768476,113.2107661110640606,113.2089177261721744,113.2070701661884868
83,14.5273,349.288799701632513,171.5911328761936545,128.776011574094241,116.7734828259638817,113.9187667325296189,113.3495903427951959,113.245753891226741,113.2259752088156119,113.2208486017587887,113.2183504934028662,113.2163588736743236,113.2144750387834193,113.2126170848082296,113.210766291433913,113.2089178065788957,113.2070702046848822
84,14.7773,355.6050661725231521,172.653544107735712,129.0542592377448159,116.8481851829250218,113.9369342897873736,113.3536882052160593,113.2466573633735294,113.2261793484478716,113.2208976917556242,113.2183634292494929,113.2163626843552038,113.2144763031589463,113.2126175545929669,113.2107664843005779,113.2089178927666495,113.2070702460377305
85,14.7852,356.9081913368569303,173.7279710942515862,129.3343273233515447,116.9235833687514088,113.9553673863766932,113.3578726216533141,113.2475864422883376,113.2263908187536714,113.2209489129478328,113.2183770170737773,113.2163667101114868,113.2144776450504509,113.2126180549755503,113.2107666903192609,113.2089179850521532,113.2070702904091064
86,15.0352,363.3730412792124298,174.8080912641258919,129.616230581137188,116.9996790408160336,113.9740673287459174,113.3621444649706689,113.248541542495829,113.2266097860009069,113.2210023275286659,113.218391279896295,113.2163709597000434,113.2144790679618751,113.2126185874485174,113.2107669101688572,113.2089180837641038,113.207070337967636
87,15.043,364.6263218401317658,175.9004640350521242,129.8999792085003548,117.0764738851723052,113.9930354184223944,113.3665046065864175,113.2495230799912775,113.2268364179870446,113.2210579986159757,113.2184062412042067,113.2163754420978705,113.214480575500005,113.2126191535532769,113.2107671445522641,113.2089181892437182,113.207070388888539
88,15.293,371.2404456346251891,176.9985354049791795,130.1855881211139661,117.1539696102837098,114.0122729521865352,113.3709539164612323,113.2505314722083369,113.2270708840256503,113.2211159902506381,113.2184219249533186,113.2163801665044645,113.2144821713758631,113.2126197548811746,113.21076739419712,113.2089183018447756,113.2070704433539703
89,15.3008,372.4403395804908996,178.1090943368204762,130.4730675545058602,117.2321679530908369,114.0317812222246658,113.3754932630872503,113.2515671379867541,113.2273133549335,113.2211763673950031,113.2184383555699014,113.2163851423435972,113.2144838594061582,113.2126203930739905,113.2107676598560886,113.2089184219340581,113.2070705015528063
90,15.5508,379.2043900926171887,179.2253509782252365,130.7624325787255657,117.3110706726334769,114.051561516297042,113.3801235134781393,113.2526304975413893,113.2275640030171644,113.2212391959309912,113.2184555579520264,113.2163903792651496,113.2144856435143794,113.2126210698250475,113.2107679423073137,113.2089185498916777,113.2070705636814125
91,15.5586,380.3473548327095841,180.3543285491578843,131.0536934556891708,117.3906795561926941,114.0716151178858127,113.3848455331603304,113.253721972430597,113.227823002059921,113.2213045426586859,113.2184735574719525,113.2163958871470868,113.214487527732274,113.2126217868797937,113.2107682423550159,113.2089186861109908,113.207070629943118
92,15.8086,387.2619469304469249,181.4889968261005038,131.3468653998052105,117.4709964128069828,114.0919433063579618,113.3896601861655427,113.2548419855262836,113.2280905273085381,113.2213724752941886,113.2184923799769791,113.216401676097334,113.2144895162013114,113.2126225460366413,113.2107685608298908,113.2089188309993659,113.2070707005489112
93,15.8164,388.344445283171865,182.6366180832852422,131.6419586886240722,117.5520230794916614,114.112547357107843,113.3945683350238056,113.2559909609834534,113.228366755460101,113.2214430624676851,113.2185120517917909,113.21640775645551,113.2144916131735783,113.2126233491479326,113.2107688985896203,113.2089189849780269,113.2070707757172841
94,16.0664,395.4101554324439007,183.7899171052545739,131.9389886718784055,117.6337614146514596,114.1334285417150056,113.3995708407579599,113.2571693242108211,113.2286518646487679,113.2215163737214993,113.2185325997191399,113.2164141387947893,113.2144938230135551,113.2126241981206931,113.2107692565192565,113.208919148482579,113.2070708556745018
95,16.0742,396.4286614104611317,184.9564001024664037,132.2379656329143245,117.716213304379778,114.1545881280813148,113.4046685628787827,113.2583775018416929,113.2289460344325676,113.2215924795078195,113.2185540510418917,113.2164208339235643,113.2144961501989116,113.2126250949171435,113.2107696355318325,113.208919321963279,113.2070709406549582
96,16.3242,403.6460273456522145,186.1285421479300339,132.5389050486665781,117.7993806557682461,114.1760273805837471,113.4098623593813642,113.2596159217051053,113.2292494457805248,113.2216714511865518,113.2185764335241061,113.216427852887378,113.2144985993221979,113.2126260415560495,113.2107700365688174,113.2089195058852766,113.2070710309009058
97,16.332,404.5970317351337826,187.3140983544618905,132.8418171992863961,117.8832654032889167,114.1977475602062384,113.4151530867418955,113.2608850127979991,113.2295622810591311,113.2217533610228486,113.2185997754123008,113.2164352069703881,113.2145011750919252,113.2126270401130199,113.2107704606004575,113.208919700728714,113.2070711266630809
