Time Index,Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5,113.2347887568209615,113.2329399693101095,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
3,1,113.2347887568209472,113.2329399693101095,113.2310913038200653,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
4,1.5,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368168,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
26,12.5,113.2347887568209472,113.2329399693101379,113.2310913038200937,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880681,113.2218498061921963,113.2200018725333024,113.2181540607973318,113.2163063709703152,113.2144588030383687,113.2126113569874519,113.2107640328036808,113.2089168304729867,113.2070697499815424
27,13,113.2347887568209615,113.2329399693101095,113.2310913038200368,113.2292427603368168,113.2273943388463664,113.2255460393347448,113.2236978617880681,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874377,113.2107640328036524,113.2089168304729725,113.207069749981514
28,13.5,113.2347887568209615,113.2329399693101095,113.2310913038200653,113.2292427603368026,113.2273943388463806,113.2255460393347448,113.2236978617880681,113.2218498061921821,113.220001872533274,113.2181540607973034,113.216306370970301,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304730151,113.207069749981514
29,14,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874519,113.2107640328036808,113.2089168304729725,113.207069749981514
30,14.5,113.2347887568209615,113.2329399693101095,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921821,113.2200018725333024,113.2181540607973318,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.2070697499815424
31,15,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703437,113.2144588030383403,113.2126113569874377,113.2107640328036382,113.2089168304729867,113.2070697499815566
32,15.5,113.2347887568209615,113.2329399693101379,113.2310913038200937,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.2070697499815424
33,16,113.2347887568209899,113.2329399693101379,113.2310913038200937,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880112,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703437,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
34,16.5,113.2347887568209615,113.2329399693101095,113.2310913038200937,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880681,113.2218498061922247,113.2200018725333024,113.2181540607973034,113.216306370970301,113.2144588030383687,113.2126113569874803,113.2107640328036382,113.2089168304729725,113.207069749981514
35,17,113.2347887568209472,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393348017,113.2236978617880681,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874803,113.2107640328036524,113.2089168304729725,113.207069749981514
36,17.5,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347448,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.218154060797275,113.2163063709703437,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729725,113.2070697499815424
37,18,113.2347887568209615,113.2329399693101379,113.2310913038200368,113.2292427603368026,113.2273943388463806,113.2255460393347732,113.2236978617880681,113.2218498061921821,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304730151,113.207069749981514
38,18.5,113.2347887568209899,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.2070697499814855
39,19,113.2347887568209615,113.2329399693101095,113.2310913038200653,113.2292427603368168,113.2273943388463806,113.2255460393347448,113.2236978617880396,113.2218498061921821,113.2200018725333024,113.2181540607973034,113.2163063709703437,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
40,19.5,113.2347887568209472,113.2329399693101379,113.2310913038200937,113.2292427603368168,113.2273943388463806,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874803,113.2107640328036524,113.2089168304729867,113.207069749981514
41,20,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368168,113.2273943388463664,113.2255460393348017,113.2236978617880112,113.2218498061921963,113.220001872533274,113.218154060797275,113.2163063709703152,113.2144588030383403,113.2126113569874803,113.2107640328036524,113.2089168304729867,113.2070697499815424
42,20.5,113.2347887568209615,113.2329399693101379,113.2310913038200368,113.2292427603368026,113.2273943388463806,113.2255460393347732,113.2236978617880396,113.2218498061921821,113.2200018725333024,113.2181540607973318,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
43,21,113.2347887568209615,113.2329399693101095,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973318,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.207069749981514
44,21.5,113.2347887568209472,113.2329399693101095,113.2310913038200937,113.2292427603368168,113.2273943388463806,113.2255460393347732,113.2236978617880681,113.2218498061921963,113.2200018725333024,113.218154060797275,113.216306370970301,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729725,113.2070697499815424
45,22,113.2347887568209472,113.2329399693101379,113.2310913038200937,113.2292427603368026,113.2273943388463806,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
46,22.5,113.2347887568209472,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.2070697499815424
47,23,113.2347887568209615,113.2329399693101095,113.2310913038201221,113.2292427603368168,113.2273943388463664,113.2255460393347732,113.2236978617880681,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.216306370970301,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.207069749981514
48,23.5,113.2347887568209615,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.2070697499814855
49,24,113.2347887568209472,113.2329399693101379,113.2310913038200653,113.2292427603368026,113.2273943388463806,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
50,24.5,113.2347887568209615,113.2329399693101095,113.2310913038200653,113.2292427603368168,113.2273943388463806,113.2255460393347732,113.2236978617880396,113.2218498061921821,113.2200018725333024,113.2181540607973318,113.216306370970301,113.2144588030383687,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
51,25,113.2347887568209472,113.2329399693101095,113.2310913038200653,113.2292427603368026,113.2273943388463806,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703152,113.2144588030383687,113.2126113569874377,113.2107640328036808,113.2089168304729725,113.2070697499814855
52,25.5,113.9550913881013088,113.2329399693101095,113.2310913038200653,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973318,113.2163063709703152,113.2144588030383687,113.2126113569874803,113.2107640328036808,113.2089168304729867,113.207069749981514
53,25.5005,114.275089693142462,113.5721511256009961,113.2310913038200653,113.2292427603368026,113.2273943388463806,113.2255460393348017,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.216306370970301,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.2070697499814855
54,25.7505,115.012094555763781,114.2463668490726008,113.8141955257877669,113.2292427603368026,113.2273943388463664,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383119,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
55,25.7515,115.6613273606039343,114.9113793062626172,114.390150282835549,113.6731570418885582,113.2273943388463806,113.2255460393347732,113.2236978617880681,113.2218498061921963,113.2200018725333024,113.2181540607973034,113.2163063709703437,113.2144588030383119,113.2126113569874519,113.2107640328036382,113.2089168304730151,113.2070697499814855
56,26.0015,116.4114929149765345,115.5680731788132647,114.9595651678263408,114.1129326024997539,113.5229314865274262,113.2255460393347732,113.2236978617880396,113.2218498061921963,113.2200018725333024,113.218154060797275,113.2163063709703152,113.2144588030383119,113.2126113569874377,113.2107640328036808,113.2089168304729867,113.207069749981514
57,26.0024,117.0343782542006608,116.2172361536669598,115.5229788656925933,114.5488404358852534,113.8166472008679904,113.3971976216170674,113.2236978617880396,113.2218498061921963,113.2200018725332455,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.207069749981514
58,26.2524,117.7996625446894825,116.8595382023174096,116.0808707208012294,114.9811271954473,114.1086218498160747,113.568250148236757,113.3109651068022572,113.2218498061921963,113.220001872533274,113.2181540607973034,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036808,113.2089168304729867,113.2070697499814855
59,26.2534,118.4002768548092774,117.4955967771149545,116.6336698505217129,115.4100182926830485,114.3989309304794091,113.7387192727536984,113.3980902465896037,113.2609071840825976,113.2200018725332455,113.2181540607973318,113.2163063709703152,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
60,26.5034,119.1822687818174131,118.1259327670923938,117.1817624391254498,115.8357204784474561,114.6876454925169213,113.9086200953730668,113.4850752565272529,113.2999444928829291,113.2354888938027102,113.2181540607973318,113.2163063709703152,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.2070697499814855
61,26.5044,119.7640215495449354,118.7510444202270605,117.7254976439884473,116.2584240119102219,114.9748325127593773,114.0779671912776365,113.5719220774850555,113.3389618820153402,113.250977420090635,113.2236286222979373,113.216306370970301,113.2144588030383403,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.2070697499814855
62,26.7544,120.5640481580966821,119.3713440343428402,118.2651924446662406,116.6783044975229728,115.2605552279433851,114.2467746370242025,113.6586326166967211,113.377959499947977,113.266467454820571,113.2291056015478148,113.2180415580629074,113.2144588030383403,113.2126113569874377,113.2107640328036524,113.2089168304729867,113.207069749981514
63,26.7554,121.1298223434872057,119.9872431392656296,118.8011356560715797,117.0955244522044438,115.5448734313135617,114.4150560351665007,113.7452087486015984,113.4169374942023012,113.281959001431872,113.2345849981658432,113.2197779200964192,113.2149544860049843,113.2126113569874519,113.2107640328036524,113.2089168304729867,113.207069749981514
64,27.0054,121.9490170707213679,120.5990719594107787,119.3335912939122494,117.5102346514192391,115.8278437379253489,114.5828245372518666,113.8316523156590847,113.4558960113601387,113.2974520633796658,113.2400668117725644,113.2215154573023739,113.2154506087308192,113.2127395630978839,113.2107640328036382,113.2089168304729867,113.2070697499815424
65,27.0063,122.5012691380331802,121.2071771133304736,119.8628014089217686,117.9225752926023887,116.109519822727222,114.7500928653233387,113.9179651291364053,113.494835197071211,113.3129466441342998,113.2455510419900406,113.2232541699118258,113.2159471714088852,113.212867911536307,113.2107941768848747,113.2089168304729867,113.207069749981514
66,27.2563,123.3406173768925527,121.8118249551056778,120.3889885068088859,118.3326770065685878,116.3899526348780995,114.9168733320482829,114.0041489698708119,113.5337551960599285,113.3284427471815405,113.2510376884419543,113.2249940581559713,113.2164441742322225,113.212996402392605,113.2108243620564139,113.2089232959721556,113.207069749981514
67,27.2573,123.8814515404424839,122.4133124613474735,120.9123576144878882,118.7406617415292089,116.6691905912423834,115.0831778595812693,114.0902055890072404,113.5726561521329216,113.3439403760219903,113.256526750753423,113.2267351222656231,113.2169416173939283,113.213125035756633,113.2108545883522623,113.2089297721729793,113.2070710188774143
68,27.5073,124.7418223791027572,123.011855089836601,121.4330980721664162,119.1466435396520467,116.9472797515775682,115.2490179972605944,114.1761367087121926,113.6115382081861753,113.3594395341710452,113.2620182285512129,113.228477362471466,113.2174395010871137,113.2132538117183884,113.2108848558064267,113.2089362590866273,113.2070722903025484
69,27.5083,125.2730475493659554,123.6077112370877558,121.9513850798464034,119.5507292224273499,117.2242639775703594,115.4144049382275199,114.2619440228648955,113.6504015062118924,113.3749402251588094,113.2675121214637102,113.2302207790041138,113.2179378255047482,113.2133827303677265,113.2109151644528851,113.2089427567243689,113.2070735642600852
70,27.7583,126.1552167264317745,124.201054996496282,122.4673810576301776,119.9530189981935564,117.500185077580511,115.5793495350503264,114.3476291977268033,113.6892461873058693,113.3904424525294701,113.273008429120793,113.2319653720938533,113.2184365908399002,113.2135117917946729,113.2109455143255587,113.2089492650973881,113.2070748407534921
71,27.7593,126.6783913448300041,124.7921144236957787,122.9812368288631745,120.3536070028627449,117.7750829386967126,115.7438623144268917,114.4331938725895412,113.7280723916745728,113.4059462198415957,113.2785071511538462,113.2337111419709146,113.218935797285539,113.2136409960892109,113.2109759054585965,113.2089557842169114,113.2070761197859241
72,28.0093,127.5830584058319062,125.381029425903435,123.4930926744834068,120.7525817830269972,118.0489956474969802,115.9079534910338509,114.5186396604031387,113.7668802586420469,113.4214515306677811,113.2840082871959595,113.2354580888652436,113.2194354450347333,113.213770343341281,113.2110063378860048,113.2089623140942081,113.2070774013608485
73,28.0103,128.0995264843991777,125.9680039966751934,124.0030792549147947,121.1500267291241926,118.3219596007246111,116.0716329805845533,114.6039681483845527,113.805669926656833,113.4369583885940358,113.2895118368816725,113.2372062130068144,113.2199355342804665,113.2138998336410651,113.211036811641776,113.2089688547404052,113.2070786854813775
74,28.2603,129.0273279707924132,126.5531493735994246,124.5113184419735717,121.546020465122723,118.5940096069369929,116.2349104121518053,114.6891808986070771,113.8444415332992463,113.452466797220282,113.2950177998472299,113.2389555146251894,113.2204360652157646,113.2140294670785323,113.2110673267600589,113.2089754061668714,113.2070799721509928
75,28.2612,129.5382485412881408,127.1366503650963296,125.0179240483244172,121.940637200187183,118.8651789800520078,116.3977951398073287,114.7742794485724147,113.8831952152880831,113.4679767601596438,113.3005261757302833,113.2407059939499305,113.2209370380335685,113.2141592437437936,113.21109788327486,113.2089819683848333,113.2070812613728918
76,28.5112,130.4897683711565719,127.7185938505648437,125.5230024940380247,122.3339470469632602,119.1354996256049077,116.560296253626106,114.859265311764716,113.921931108487513,113.4834882810384187,113.3060369641701044,113.2424576512103584,113.2214384529267761,113.2142891637269457,113.2111284812203706,113.2089885414055175,113.2070825531504568
77,28.5122,130.996139862426844,128.2991493027669208,126.0266533912890736,122.7260163104446775,119.4050021204302681,116.7224225900981764,114.9441399781880335,113.9606493479140568,113.499001363495907,113.3115501648076275,113.2442104866356516,113.2219403100884847,113.2144192271181424,113.2111591206306827,113.20899512524025,113.2070838474869703
78,28.7622,131.9719176591154053,128.8783826601567455,126.5289700856266109,123.116907750818072,119.6737157864005781,116.8841827419888375,115.0289049148879315,113.9993500677432081,113.5145160111841989,113.3170657772852365,113.2459645004548179,113.2224426097115781,113.2145494340075231,113.2111898015399021,113.2090017199002006,113.2070851443857578
79,28.7632,132.4745982837675058,129.456451140321434,127.0300401297682669,123.5066808232120366,119.9416687587806649,117.045585067683021,115.1135615664571503,114.0380334013163974,113.5300322277680181,113.3225838012469637,113.2477196928967089,113.2229453519889546,113.2146797844853126,113.211220523982206,113.2090083253968089,113.2070864438501587
80,29.0132,133.4751361606708997,130.0416782455724274,127.5299457283504125,123.8953918968788486,120.2088880496929306,117.2066377000493702,115.1981113555265779,114.0766994811475712,113.5455500169244374,113.3281042363383193,113.2494760641899489,113.223448537113569,113.214810278641707,113.2112512879917716,113.2090149417412022,113.2070877458834985
81,29.0142,133.9748611037894079,130.6183226951671088,128.0287641253829634,124.283094456005955,120.4753996071352589,117.3673485548534074,115.2825556832416254,114.1153484389299138,113.5610693823429784,113.3336270822065615,113.2512336145630627,113.223952165278348,113.2149409165668885,113.2112820936027902,113.20902156894482,113.2070890504891167
82,29.2642,135.0006292572250572,131.19404948563826,128.5265679735609012,124.6698392840705907,120.7412283699441389,117.5277253387499456,115.3668959297248193,114.1539804055423701,113.5765903277248441,113.3391523385002699,113.2529923442443902,113.2244562366761471,113.2150716983511813,113.2113129408494103,113.2090282070188891,113.2070903576703387
83,29.2651,135.4980252641786649,131.7689977582292329,129.0234256535498787,125.0556746334096374,121.0063983190548527,117.6877755568808936,115.4511334545251344,114.1925955110564104,113.5921128567835297,113.3446800048698009,113.254752253462101,113.2249607514998928,113.2152026240848244,113.2113438297659229,113.2090348559747497,113.2070916674304755
84,29.5151,136.5494666254224683,132.3431844457088005,129.5194015835917298,125.4406463814742381,121.2709325253732686,117.8475065201032095,115.5352695970536558,114.2311938847424244,113.6076369732440128,113.3502100809669741,113.2565133424442223,113.2254657099425117,113.2153336938581702,113.211374760386505,113.2090415158237278,113.2070929797728951
85,29.5161,137.0450644491422736,132.9167426974921113,130.0228942083672905,125.8247981750606357,121.5348531945418529,118.006925351869171,115.6193056770079437,114.2697756550761738,113.6231626808428246,113.3557425664452012,113.2582756114185258,113.2259711121968024,113.2154649077614721,113.2114057327454475,113.2090481865771494,113.2070942947009229
86,29.7661,138.1225985800543583,133.489676803986157,130.5178546376118902,126.208171563657956,121.7981817088533347,118.166038994781772,115.7032429947833521,114.3083409497453857,113.63868998332795,113.3612774609594709,113.2600390606127974,113.2264769584555921,113.2155962658851678,113.2114367468770268,113.2090548682463691,113.2070956122179268
87,29.7671,138.6168436500339567,134.0621153287801519,131.0121202979653674,126.5908061229249455,122.0609386665418867,118.3248542168420983,115.7870828318733203,114.3468898956559343,113.6542188844584444,113.3668147641663637,113.2618036902544532,113.2269832489118073,113.2157277683195673,113.2114678028154771,113.2090615608426845,113.2070969323272607
88,30.0171,139.7208700215042825,134.6340511568600675,131.505741857410527,126.9727395691907788,122.3231439186576637,118.4833776174099853,115.8708264512583241,114.3854226189381933,113.6697493880045187,113.3723544757240091,113.2635695005708385,113.2274899837582751,113.2158594151550943,113.2114989005951031,113.2090682643774784,113.2070982550322498
89,30.0181,140.2141316244369023,135.2056094445869405,131.998767186184125,127.3540078657816395,122.5848166037122695,118.6416156328918561,115.954475097783785,114.423939244953587,113.6852814977472264,113.3778965952920572,113.265336491789256,113.2279971631877515,113.2159912064822151,113.2115300402503095,113.2090749788621622,113.2070995803362337
90,30.2681,141.3450323853967916,135.7767727002392064,132.4912415489464479,127.7346453218848552,122.8459751802640199,118.7995745421739713,116.0380299985279464,114.462439898300417,113.7008152174781799,113.383441122531849,113.267104664136653,113.2285047873930779,113.2161231423913108,113.211561221815316,113.2090817043080051,113.2071009082425945
91,30.269,141.837611592729786,136.3476636679005765,132.9832077601696483,128.1146846845898608,123.1066374575975573,118.9572604718135125,116.1214923631595326,114.5009247028201997,113.7163505509996781,113.388988057106161,113.2688740178398774,113.2290128565671239,113.2162552229728902,113.2115924453244986,113.2090884407264753,113.207102238754743
92,30.519,142.9957539149149852,136.9182553385767562,133.4747063503177742,128.4941572246794408,123.366820624637441,119.1146794010030021,116.2048633842854031,114.5393937816040335,113.731887502124394,113.3945373986793754,113.2706445531256918,113.2295213709026172,113.216387448317434,113.2116237108122903,113.2090951881288845,113.2071035718759333
93,30.52,143.4878904504256241,137.4886688895315956,133.9657756964627708,128.8730928166858689,123.6265412772225858,119.2718371663193295,116.2881442377891403,114.5778472569982256,113.7474260746750758,113.4000891469175514,113.2724162702205888,113.2300303305922995,113.2165198185154651,113.2116550183129817,113.2091019465266584,113.2071049076096187
