Time Index,Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
24,0.500671,50.6385397397627059,82.0053650572748154,81.7914846642066635,81.6728438023164358,81.5509603627986195,81.4258561958794189,81.297638768374398,85.3005250134247603,85.1625759583248367,85.0291837051248649,85.3560419441580507,85.240324052779215,85.1463912124072806,85.6065508734302938,86.6103616898531214,86.5442227365628725
25,0.500702,50.6973816924141758,82.1213898414615073,81.9069153658740845,81.7914846632190518,81.6728438023164358,81.5509603627986053,81.4258561958794189,81.297638768374398,85.3005250134247603,85.1625759583248225,85.0291837051248649,85.3560419441580507,85.2403240527792292,85.1463912124072806,85.6065508734302796,86.6103616898531214
26,0.500732,50.7541113856447623,82.2288267693765818,82.0192023774191625,81.906915364819838,81.7914846632190518,81.6728438023164358,81.5509603627986195,81.4258561958794189,81.297638768374398,85.3005250134247603,85.1625759583248367,85.0291837051248649,85.3560419441580507,85.2403240527792292,85.1463912124072806,85.6065508734302938
27,0.500763,50.8636655742074595,82.4399425579744189,82.2299843283731491,82.1232372157171682,82.0134579094518585,81.9005299070441595,81.7843434609128366,81.6648021575635568,81.5418328504319589,81.4154007005525386,81.437003779421886,85.2800329216941861,85.1380721053680247,84.9992691057886844,85.3195106050265508,85.193256106079204
28,0.500824,50.9681748750340091,82.6397991678416872,82.4301342950231373,82.3286195928070867,82.2242341724268044,82.1168422299891319,82.0063020948683032,81.8924668906396391,81.7751855365926303,81.6543040613127573,81.5296669633923017,81.552331790995666,81.4203867453580585,85.3497155649391033,85.1004223464746445,84.9502862495803441
29,0.500854,51.1615034844209475,82.998056443023188,82.7890251950462641,82.6959360524422493,82.6002054896948437,82.5016734519991815,82.4001603187379317,82.295462039723958,82.1873432100731804,82.07552685067526,81.9596787157365725,81.8393820842056527,81.863788381027689,81.7342067695867343,81.5976965804327108,81.4524571987785464
30,0.500977,51.5200636514169332,83.5925370962095542,83.3851630021818409,83.3038783575975685,83.2202252657325232,83.1340232621516719,83.0450626447193656,82.9530964973885574,82.8578295870114516,82.7589024824424655,82.6558681100038797,82.5481558036927936,82.4350135485947675,82.3154095562150729,82.1878510539323912,82.198720024615227
31,0.501038,52.1242475108004726,83.8489314747951795,83.6204587473001766,83.5423308759410901,83.7472335668400518,83.8021719857708831,83.7232418380687733,83.6413180867314026,83.7500653606780077,83.6648106960507363,83.6668204694924356,83.574651191014496,83.4770694359127248,83.3729570381386935,83.2607124870889947,83.1378787260378971
32,0.501282,53.0746627545514045,84.8723607091559984,84.638784225161686,84.5723530385249376,84.5035199623167728,84.432040148951927,84.6084861160705657,84.5348764446211476,84.4577823210112513,84.3767195942066905,84.2910817374416013,84.2569144644937182,84.161045526330085,84.0575637777754281,83.9445168717203245,83.8999545286525432
33,0.501404,54.4225920544401731,86.2511964698495319,86.0256467996154868,85.9702485471909483,85.9125890649424235,85.8524242469450343,85.8040372389125707,85.7382506854117565,85.6912874565037299,85.6184760196680941,85.541023002046856,85.4581184882906939,85.3686978489893846,85.5934245964303528,85.4942433936392945,85.3829346459260847
34,0.501892,56.2541434128418629,88.1184949947222407,87.9449649045412798,87.9038438889910196,87.8608739180080249,87.8158504423668944,87.7685315900318557,87.7186281731267457,87.6657900059594084,87.6095866861590764,87.5494797969283809,87.484781257001444,87.4145881427739653,87.3376749263508714,87.2523020093393171,87.1558402188643981
35,0.502136,58.6311622431885908,89.8652706066034597,89.7283377053055631,89.6976405821824869,89.6654585454752038,89.6316258109601876,89.5959464395508434,89.5581863039106167,89.5180621206876879,89.4752260826904831,89.4292436977712839,89.3795607049104035,89.325451532344033,89.2659345546254031,89.1996225908228979,89.1244324178068581
36,0.503113,61.930201241927584,90.1422800791542898,90.1316888713924698,90.1293539001362802,90.1268990855138128,90.1243109452176299,90.1215735464022032,90.1186678541755413,90.1155708447836901,90.1122542655808729,90.1086828514306148,90.1048116705574387,90.1005820064303862,90.0959146222721046,90.090697959538474,90.08476541753123
37,0.503601,40.8947568684381721,90.2672492151848047,90.259665565234414,90.2579706401494377,90.2561865175199358,90.2543031665042577,90.2523087405228495,90.2501890952063235,90.2479271349671279,90.2455019010264863,90.2428872626439187,90.2400499749443981,90.236946675863976,90.2335189959138546,90.229685038719083,90.2253231060903573
38,0.505554,47.7509556227551499,90.3643202034661499,90.3593290169666545,90.3580990992050914,90.3568035918389683,90.3554351288273523,90.3539850171402605,90.3524428838962876,90.3507962010387615,90.3490296230956176,90.3471240387969345,90.3450551673213766,90.3427913946991623,90.3402902648696653,90.3374923990347156,90.3343099631726432
39,0.506531,61.7200150059482411,90.4388082137429024,90.435445440207161,90.4345578834925732,90.433622693169383,90.4326345279597348,90.431587090055757,90.4304728689963611,90.4292828001379831,90.4280057895895055,90.4266280352011336,90.4251320239071532,90.4234949908983907,90.4216864300718868,90.4196638010589027,90.4173644414853186
40,0.510437,70.879897421592716,90.4948618315679312,90.4926452312554659,90.4920101001559232,90.4913407982371751,90.4906334987909275,90.4898836953106951,90.4890860164904041,90.4882339837197947,90.4873196742642847,90.4863332407097403,90.4852622029074638,90.484090362838316,90.4827960574103543,90.4813491592571495,90.4797054612668319
41,0.51239,77.0375985524004108,90.5364500361034743,90.535025883360376,90.5345758134670717,90.5341015217824321,90.5336002975329563,90.5330689541049765,90.5325036953246496,90.5318999452159829,90.5312521118729592,90.5305532511232656,90.5297945719680683,90.5289646805452008,90.5280483667144154,90.5270245298809471,90.5258623176721926
42,0.520203,78.3875813570552396,90.5669069548642653,90.5660264337722793,90.5657107711400045,90.5653781362986194,90.5650266288501911,90.5646540210221218,90.5642576601775886,90.5638343506021783,90.5633801897487416,90.5628903353441785,90.5623586635748552,90.5617772477679637,90.5611355241701688,90.5604188714952159,90.5596059806071736
43,0.524109,82.1725616048688465,90.5964278110912034,90.5959096354176836,90.5957082552211261,90.5936386259003825,90.5934078530997056,90.5931633342984099,90.5929033588278116,90.5926258701424558,90.5923283631098286,90.590953289887338,90.5875278754402871,90.5871310742428619,90.5866934448079633,90.5862052124736294,90.5856522140012714
44,0.539734,84.6312655862219998,90.6134508159436649,90.6131820019544989,90.6130516152447711,90.6129143384057869,90.6127694052015471,90.6116524924177753,90.6114849259375461,90.6113061858804656,90.6111146948896646,90.610908507985755,90.6106851842829144,90.6104415947514212,90.610173621453626,90.6088746542670123,90.6085274458522889
45,0.547546,87.8116713692579793,90.6261264271881828,90.6259099424551522,90.6258258324971706,90.6257373052810777,90.6256438675597167,90.6255449556643953,90.6254399020227055,90.6253279074169455,90.6252080030750307,90.6250789976283357,90.6249394007972455,90.6245533530921392,90.6243841122797136,90.6241962144358695,90.6239848050414025
46,0.578796,89.682944558602415,90.6340687828964207,90.633864574048161,90.6338104357083552,90.6337534646303311,90.6336933460534766,90.6336297202832242,90.6335621616703691,90.6334901611114958,90.6334131021845053,90.633330227837348,90.6332405925990088,90.6331429917275955,90.6330358518372634,90.6329170532138875,90.6327836210469968
47,0.594421,90.1357905050857084,90.6385191725224644,90.6430510624032593,90.6430169036245843,90.6429809580920676,90.642943038613069,90.6429029212154376,90.6428603412181815,90.6428149825444365,90.6427664631997771,90.6427143150871046,90.6426579551967961,90.6425966431653478,90.6425294162903867,90.6379519514291871,90.6378659230139476
48,0.656921,90.2396655050904997,90.6461213819575136,90.6462962233567282,90.6462745481015304,90.6462516996911916,90.6462276017624191,90.646202113179001,90.6461750672877287,90.646146265267717,90.6461154671095812,90.6457292804016106,90.6456922290685156,90.6456519368710474,90.6456077777235549,90.6455589150477579,90.6455041882864236
49,0.688171,90.3429757099946187,90.6478911356037003,90.6481775085664481,90.6481634031988648,90.6481483992177743,90.6481325762420909,90.6481158419621806,90.6480980873796227,90.6480791825048442,90.6480589704874546,90.6480372594873245,90.6480138111250113,90.6479883235646327,90.6479604058037012,90.64792953676249,90.6478949962069294
50,0.813171,90.4255419878159046,90.6489986584124523,90.6494428756610091,90.6494340775178102,90.6494242963974841,90.6494139821620877,90.6494030750555879,90.6493915042960623,90.6493791854990292,90.6493660168838034,90.6493518740244468,90.6493366024004672,90.6493200065016254,90.6493018333012088,90.6492817460281515,90.6492592800527603
51,0.875671,90.4884093175539306,90.6496138244138905,90.6502867758018596,90.650282285797914,90.6502759554192608,90.6502692792936102,90.6502622201809771,90.6502547324403452,90.6502467616768115,90.650238242306898,90.6502290941920563,90.6502192178659101,90.6502084875631482,90.6501967406636027,90.650183760979985,90.6501692507458614
52,1.12567,90.532999722790521,90.6498346248680633,90.6508429829672195,90.6508437138737264,90.6508396519686244,90.6508353602809223,90.6508308229083752,90.6508260106365498,90.6508208886506708,90.6508154149912713,90.650809538410499,90.6508031953359676,90.6507963054417871,90.6507887649532194,90.6507804360701499,90.6507711292961602
53,1.25067,90.5537468018337819,90.6497530087201682,90.651080958832523,90.6510887031654562,90.6510856518923021,90.651082394581195,90.6510789509930817,90.651075299073625,90.6510714124738115,90.6510672594451563,90.6510628012224231,90.6510579897344542,90.6510527642672201,90.6510470464241536,90.6510407321750193,90.6510336785945299
54,1.50067,90.5741724284650189,90.649521760144637,90.651290492661488,90.6513130798374362,90.6513110505667186,90.6513087421323576,90.6513063014479172,90.651303713418514,90.6513009594464023,90.6512980171301024,90.6512948591287113,90.6512914515550108,90.6512877516353086,90.6512837041797752,90.6512792360230293,90.6512742467735961
55,1.75067,90.5883884983996808,90.6492346918217606,90.6513810241235802,90.6514258564743898,90.6514246204985739,90.6514227987877916,90.6514208703768958,90.6514188257393698,90.6514166502380192,90.651414326237898,90.6514118322230757,90.6514091415367176,90.6514062205478268,90.6514030258885697,90.6513995001085675,90.6513955644553846
56,2.00067,90.5993709470759541,90.6489638457287441,90.6514204956456808,90.6514935292730542,90.6514932505092901,90.6514917358072836,90.6514901241364441,90.651488415431217,90.6514865975396305,90.6514846557714833,90.6514825722090336,90.6514803246613639,90.6514778851436631,90.6514752175876595,90.6514722742434742,90.6514689897103949
57,2.25067,90.6050930469631339,90.6487206514672437,90.6514321340169715,90.651537945267691,90.6515389735911867,90.6515376830333679,90.6515362891067866,90.6515348111929455,90.651533238981699,90.6515315598060027,90.6515297582191835,90.6515278150970545,90.6515257063318103,90.6515234008668216,90.6515208576111604,90.651518020326975
58,2.50067,90.611334335242077,90.6485048772746183,90.6514264411958806,90.651568502291326,90.6515712968625706,90.6515701940917324,90.6515689605182047,90.6515676521948848,90.6515662605106343,90.6515647742878343,90.6515631798952342,90.6515614604616928,90.6515595947274875,90.6515575553173534,90.6515553060312413,90.6515527973599404
59,2.75067,90.6158492393063,90.6483138119568963,90.651409032853735,90.6515899462627885,90.651595035452246,90.6515941123953155,90.6515930030124224,90.6515918252719075,90.6515905725816395,90.6515892349196122,90.6515878000523685,90.6515862528433018,90.6515845742253674,90.651582739657286,90.6515807167037622,90.6515784610342052
60,3.00067,90.6194327362258747,90.6481444576094333,90.6513832712231959,90.6516049473016636,90.6516129036741205,90.6516121726388917,90.6516111635167903,90.6516100898514878,90.6516089479177225,90.6516077286353124,90.6516064208848888,90.6516050109120926,90.651603481397018,90.6516018100565901,90.6515999674551125,90.6515979133876613
61,3.25067,90.6212277266192814,90.6479940823918611,90.6513513399676896,90.6516151306212521,90.6516265536819077,90.6516260434180339,90.6516251184094841,90.6516241299327419,90.651623078610811,90.6516219561765269,90.6516207524226161,90.6516194547256191,90.6516180471951571,90.651616509395609,90.6516148143452938,90.6516129252141241
62,3.50067,90.6227655882555467,90.6478603277878108,90.6513147464975759,90.6516215472862683,90.6516370508482368,90.6516368043158849,90.6516359526797544,90.65163503544386,90.6516340598157626,90.6516330182837891,90.6516319014040164,90.6516306974978079,90.6516293918690508,90.6516279656255932,90.6516263938356985,90.6516246424883434
63,3.75067,90.6242377760224116,90.6477411902308887,90.6512745814422374,90.6516249111112558,90.651645113694741,90.6516451866258137,90.6516444016914988,90.6516435451130462,90.6516426337971239,90.6516416610000846,90.6516406179293313,90.6516394937091121,90.6516382746581115,90.6516369431955837,90.6516354761316308,90.6516338418502272
64,4.00067,90.6256417935727967,90.647634971929719,90.6512316635074455,90.6516257271168797,90.6516512444764544,90.6516517043214947,90.6516509827148695,90.651650178602182,90.6516493227012745,90.6516484091252153,90.6516474296475252,90.6516463740843932,90.6516452296289401,90.6516439798304958,90.6516426029999849,90.6516410695849402
65,4.25067,90.6266760042157813,90.6475402298556787,90.6511866255438861,90.6516243654364331,90.6516558046571532,90.6516567297244933,90.6516560709132477,90.6516553128421378,90.6516545052600407,90.6516536433127129,90.6516527192755177,90.6516517235681505,90.6516506441462013,90.6516494655442955,90.6516481673819072,90.6516467219055926
66,4.50067,90.6276032264205753,90.6474557310412763,90.6511399683740109,90.651621105935746,90.6516590607281501,90.6516605394196802,90.6516599454477472,90.6516592283490326,90.651658463330179,90.6516576468475535,90.6516567716317496,90.6516558286343184,90.6516548064823553,90.6516536905783141,90.6516524616940416,90.6516510936603481
67,4.75067,90.6288861597875837,90.647380415587719,90.6510920959337057,90.6516161662479334,90.6516612131849087,90.6516633432800916,90.6516628186166713,90.6516621384981249,90.6516614113081829,90.6516606352113854,90.6516598033628327,90.6516589071871266,90.6516579359079913,90.651656875698805,90.6516557083551646,90.6516544091151815
68,5.00067,90.6296266652949498,90.6473133666989384,90.6510433390714496,90.6516097199884001,90.6516624154977109,90.6516653034615416,90.6516648549206394,90.6516642086770759,90.6516635153759864,90.6516627754264306,90.6516619823929091,90.6516611281244167,90.6516602023787641,90.6516591920194088,90.6516580797583202,90.6516568420931605
69,5.25067,91.6546076215341543,90.6473133589986872,90.6510433326812546,90.6516097189771415,90.6516624155458004,90.6516653036225648,90.6516648550926902,90.6516642088532194,90.6516635155560948,90.6516627756107454,90.6516619825817571,90.6516611283181533,90.6516602025778155,90.6516591922242725,90.6516580799696072,90.6516568423116382
70,5.2507,91.7143277310058949,90.7908201297668143,90.6510433318824767,90.6516097188507359,90.6516624155518116,90.6516653036426874,90.6516648551142055,90.651664208875232,90.6516635155786048,90.6516627756337812,90.6516619826053613,90.6516611283423686,90.6516602026026987,90.6516591922498804,90.6516580799960252,90.6516568423389515
71,5.28195,91.7722136539963174,90.9220222873033919,90.7963853076240923,90.6516097187243162,90.6516624155578086,90.6516653036628099,90.6516648551357065,90.6516642088972588,90.6516635156011148,90.651662775656817,90.6516619826289656,90.6516611283665839,90.6516602026275677,90.6516591922754884,90.651658080022429,90.6516568423662505
72,5.28198,91.7722684456392273,90.9221396738238781,90.7965143107280426,90.6517511802542373,90.6516624155578228,90.6516653036628384,90.6516648551357349,90.6516642088972731,90.651663515601129,90.6516627756568454,90.6516619826289798,90.6516611283666123,90.6516602026275962,90.6516591922755026,90.6516580800224574,90.651656842366279
73,5.28201,91.7723244471864348,90.922257297146956,90.7966433598948441,90.6518926414586446,90.6518038832184061,90.6516653036628526,90.6516648551357491,90.6516642088973015,90.6516635156011574,90.6516627756568738,90.6516619826290082,90.6516611283666265,90.6516602026276246,90.651659192275531,90.6516580800224858,90.6516568423663074
74,5.28204,91.7723853536688239,90.9223759307528354,90.7967726399616737,90.6520341465051303,90.6519453505517703,90.6518067715691558,90.6516648551357775,90.6516642088973157,90.6516635156011858,90.651662775656888,90.6516619826290366,90.6516611283666549,90.6516602026276388,90.6516591922755595,90.6516580800225,90.6516568423663358
75,5.28207,91.7724657163054047,90.9224986827709358,90.7969029113081376,90.6521758793008701,90.6520868617237028,90.651948239148183,90.6518063230553679,90.6516642088973441,90.6516635156012001,90.6516627756569164,90.6516619826290508,90.6516611283666833,90.6516602026276672,90.6516591922755879,90.6516580800225285,90.6516568423663642
76,5.2821,91.7725460776685225,90.9226377931719156,90.797037229414201,90.6523185963993541,90.6522286006337481,90.6520897505656365,90.6519477906476681,90.6518056768234715,90.6516635156012285,90.6516627756569306,90.6516619826290793,90.6516611283666975,90.6516602026276956,90.6516591922756021,90.6516580800225569,90.6516568423663784
77,5.28214,91.7726264378030976,90.9227768951135715,90.7971876269318443,90.6524653379032657,90.6523713238040614,90.6522314897207764,90.6520893020784087,90.6519471444223086,90.6518049835340918,90.6516627756569591,90.6516619826290935,90.651661128366726,90.6516602026277241,90.6516591922756305,90.6516580800225853,90.6516568423664069
78,5.28217,91.7727067967316543,90.9229159886052258,90.7973380142498883,90.6526280759040048,90.6525180712115173,90.6523742131345642,90.6522310412468215,90.652088655859572,90.6519464511396791,90.6518042435969988,90.6516619826291219,90.6516611283667544,90.6516602026277383,90.6516591922756589,90.6516580800226137,90.6516568423664353
79,5.2822,91.7727871544626197,90.9230550736520371,90.7974883913711182,90.6527908017519906,90.6526808144522391,90.6525209607791425,90.6523737646738113,90.6522303950344934,90.6520879625836926,90.6519457112097626,90.6518034505768355,90.6516611283667686,90.6516602026277667,90.6516591922756874,90.6516580800226279,90.6516568423664637
80,5.28223,91.7728675110005128,90.9231941502566912,90.7976387582977651,90.6529535154493402,90.6528435455392696,90.6526837042319329,90.6525205123313356,90.6523731184679917,90.6522297017653642,90.6520872226609526,90.651944918197259,90.6518025963227245,90.6516602026277951,90.6516591922757016,90.6516580800226563,90.6516568423664921
81,5.28226,91.7729478663482041,90.9233332184212344,90.7977891150316481,90.6531162169981712,90.6530062644746266,90.6528464355310035,90.6526832557960489,90.6525198661319251,90.65237242520557,90.6522289618497865,90.6520864296561228,90.6519440639513761,90.6518016705926186,90.65165919227573,90.6516580800226848,90.6516568423665206
82,5.28229,91.7730282205076691,90.9234722781474005,90.7979394615745008,90.6532789064005442,90.653168971260385,90.6530091546783439,90.6528459871070424,90.6526826096027207,90.6525191728761399,90.6523716852971546,90.6522281688526164,90.6520855754184538,90.6519431382301519,90.6518006602501885,90.6516580800227132,90.651656842366549
83,5.28232,91.7731085734803713,90.9236113294367669,90.7980897979280002,90.6534415836584486,90.653331665898591,90.6531718616760571,90.6530087062663057,90.6528453409197681,90.6526819163531883,90.6525184329747731,90.6523708923076157,90.6522273146231896,90.6520846497061115,90.6519421278973709,90.6517995480077019,90.6516568423665774
84,5.28235,91.773188925267462,90.92375037229084,90.7982401240937946,90.6536042487739167,90.6534943483912343,90.6533345565261754,90.6531714132759419,90.6530080600850994,90.6528446476765168,90.6526811764585005,90.6525176399927659,90.6523700380863744,90.6522263889197149,90.6520836393829654,90.6519410156654146,90.6517983103631764
85,5.28238,91.7732692758698505,90.9238894067110834,90.7983904400735469,90.6537669017489378,90.6536570187403328,90.6534972392306884,90.6533341081379689,90.6531707671007894,90.6530073668481151,90.652843907788494,90.6526803834836272,90.6525167857796248,90.652369112391753,90.6522253786062038,90.6520825271615394,90.6519397780324852
86,5.28241,91.7733496252883185,90.9240284326988757,90.7985407458688911,90.6539295425855016,90.6538196769478759,90.6536599097915996,90.6534967908544047,90.6533334619688844,90.6531700738700863,90.6530066269667572,90.6528431148207545,90.6526795292781316,90.6525158600937147,90.6523681020878342,90.6522242663952937,90.6520812895402202
87,5.28244,91.7734299735235197,90.9241674502555952,90.7986910414814332,90.654092171285626,90.6539823230158532,90.6538225682109129,90.6536594614272246,90.6534961446913741,90.6533327687444483,90.6531693339953932,90.6530058340061373,90.6528422606229043,90.6526786036004779,90.6525148497992745,90.652366989887426,90.6522230287855564
88,5.28247,91.7735103205760083,90.9243064593826205,90.7988413269128074,90.6542547878512863,90.6541449569462685,90.653985214490632,90.6538221198584466,90.653658815270262,90.653495451473205,90.6533320288764202,90.6531685410419072,90.6530049798159467,90.6528413349535072,90.6526775933149906,90.6525137376092118,90.6523657522892421
89,5.2825,91.7735906664462675,90.9244454600812873,90.7989916021646479,90.6544173922845005,90.6543075787411254,90.6541478486327321,90.6539847661500744,90.6538214737075378,90.6536581220583599,90.6534947116118417,90.6533312359300538,90.6531676868593479,90.6530040541547919,90.6528403246769727,90.6526764811347192,90.652512500022425
90,5.28253,91.7736710111347662,90.924584452352903,90.7991418672385464,90.6545799845872438,90.6544701884023993,90.6543104706392171,90.6541474003040832,90.6539841200052194,90.6538207805019027,90.6536573822036758,90.6534939186726092,90.6533303817551541,90.6531667612064638,90.6530030438872245,90.6528392125064926,90.6526752435587326
91,5.28256,91.7737513546419024,90.9247234361988177,90.7992921221361371,90.6547425647615057,90.654632785932094,90.6544730805120906,90.6543100223224769,90.6541467541652963,90.6539834268058513,90.6538200406538976,90.6536565892715629,90.6534930645053549,90.6533294561105123,90.653165750947835,90.6530019317265214,90.6528379749412778
92,5.28259,91.7738316969680312,90.924862411620353,90.7994423668590258,90.6549051328092901,90.6547953713321846,90.654635678253328,90.6544726322072449,90.6543093761897438,90.6541460609721952,90.6539826869645111,90.6538192477289044,90.6536557351119399,90.6534921388689554,90.6533284458608364,90.6531646387969232,90.6530006941720927
93,5.28262,91.7739120381135081,90.9250013786187878,90.7995926014088326,90.6550676887325864,90.6549579446046891,90.6547982638649188,90.654635229960391,90.6544719860805799,90.6543086830029097,90.6541453211375057,90.6539818940466375,90.653818393576941,90.6536548094837968,90.6534911286282323,90.6533273337197159,90.6531634012532663
94,5.28265,91.7739923780786455,90.9251403371954439,90.7997428257871491,90.6552302325333699,90.6551205057515688,90.6549608373488809,90.6547978155838905,90.6546345838397798,90.6544712929000127,90.6543079431748993,90.6541445282267659,90.6539810399023196,90.6538174679570403,90.6536537992520408,90.6534900164968889,90.6533260961868308
95,5.28268,91.7740727168637278,90.9252792873516142,90.7998930399956095,90.6553927642136443,90.6552830547748414,90.6551233987071754,90.6549603890797471,90.6547971694693473,90.6546338906654796,90.6544705530786672,90.6543071502712792,90.6541436740900934,90.6539801142906754,90.6538164577342229,90.6536526871304744,90.6534887789747899
96,5.28271,91.7741530544690676,90.9254182290885922,90.8000432440358196,90.6555552837753993,90.6554455916764823,90.6552859479418203,90.6551229504499503,90.6549597429712577,90.6547964763012999,90.654633150850799,90.6544697601821667,90.6543062961422521,90.6541427484866915,90.6539791040768108,90.6538153456224478,90.653651449619133
97,5.28275,91.7742333908948922,90.9255571624076708,90.8001934379093711,90.65571779122061,90.655608116458481,90.6554484850547766,90.6552854996964754,90.6551223043475147,90.6549590498094773,90.6547957364932842,90.6546323579614182,90.6544689060607709,90.6543053705470925,90.6541417382817798,90.6539779919748128,90.6538141081218924
