Time Index,Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
15,5.76172,40.1624639896687228,38.5906065499216311,38.0661174246533065,62.9214852010931907,62.9041079660257552,62.9030811329637629,62.9020543676600212,62.9010276701067781,62.9000010402962744,62.8989744782207083,62.8979479838723918,62.8969215572435516,62.8958951983263503,62.8948689071131568,62.8938426835961053,-nan
16,6.01172,40.8244748744558663,38.8437984817367834,38.131467114021639,62.9381824259699627,62.906124516841011,62.9030811329637771,62.9020543676600212,62.9010276701067781,62.9000010402962602,62.8989744782207367,62.8979479838723918,62.8969215572435374,62.8958951983263788,62.8948689071131426,62.8938426835961195,62.892816527767522
17,6.01953,41.3052498135422823,39.0927099401263547,38.1970806620280285,62.9552273066081014,62.9082270520720641,62.9032648695908208,62.9020543676600212,62.9010276701067781,62.9000010402962602,62.8989744782207225,62.8979479838723989,62.8969215572435232,62.8958951983263646,62.8948689071131568,62.8938426835960911,62.892816527767522
18,6.26953,41.9439177012297364,39.3373710071806499,38.2629486861408949,62.9726205680070237,62.9104167204950357,62.9034635895303467,62.9020669392136966,62.9010276701067781,62.9000010402962744,62.8989744782207225,62.8979479838723989,62.8969215572435232,62.8958951983263646,62.8948689071131568,62.8938426835960911,62.8928165277675078
19,6.27734,42.3714690218178944,39.5782087980249315,38.3290619569023008,62.9903628996118101,62.9126946629480273,62.9036777634701849,62.9020814619693667,62.9010283315164926,62.9000010402962744,62.8989744782207225,62.8979479838723989,62.8969215572435232,62.8958951983263646,62.8948689071131426,62.8938426835961053,62.892816527767522
20,6.52734,42.9909829235313197,39.8151888918235102,38.3954121155898846,38.0057302101260461,62.9150620122275512,62.9039078642374179,62.90209806063244,62.9010291919116398,62.9000010687837374,62.8989744782207225,62.8979479838723989,62.8969215572435232,62.8958951983263646,62.8948689071131426,62.8938426835960911,62.892816527767522
21,6.53516,43.3755051275024996,40.0487551079619521,38.4619908802353336,38.0182214762259463,62.9175198929914501,62.9041543667123264,62.9021168623770066,62.9010302758659492,62.9000011142631976,62.8989744794154575,62.8979479838723918,62.8969215572435232,62.8958951983263503,62.8948689071131284,62.8938426835961195,62.8928165277675078
22,6.78516,43.9791547587273683,40.2788140296102455,38.5287908298499531,38.0309394869705528,62.9200694216861578,62.9044177477428406,62.9021379968182188,62.9010316090880366,62.9000011806692569,62.8989744819874232,62.8979479839415347,62.8969215572435374,62.8958951983263646,62.8948689071131426,62.8938426835961053,62.8928165277674935
23,6.79297,44.3284694750303601,40.5058268294783517,38.5958045480890135,38.0438840295260192,62.9227117064789567,62.9046984860603828,62.9021615959851914,62.9010332184233434,62.9000012722989439,62.8989744865084859,62.8979479841440607,62.8969215572516944,62.8958951983263646,62.8948689071131426,62.8938426835961053,62.8928165277675078
24,7.04297,44.9188884943344604,40.7296458870651037,38.6630254730966527,38.0570548639162851,62.9254478472124958,62.9049970621959957,62.9021877942934395,62.9010351318555578,62.9000013938186626,62.8989744936458095,62.8979479845695337,62.8969215572808622,62.8958951983278283,62.8948689071131284,62.8938426835960911,62.8928165277675078
25,7.05078,45.2390851508764982,40.9507501298643248,38.7304469793464321,38.0704517258907629,62.9282789353629965,62.9053139583979188,62.902216728517331,62.9010373785079437,62.900001550271341,62.8989745041663895,62.897947985331534,62.8969215573498701,62.8958951983338537,62.8948689071134908,62.8938426835961053,62.892816527767522
26,7.30078,45.818421066603328,41.1689419285238145,38.798063292142956,38.0840743271589091,62.9312060540194338,62.9056496585501392,62.9022485377622687,62.9010399886442357,62.9000017470830315,62.8989745189417278,62.8979479865697471,62.896921557484248,62.8958951983494856,62.8948689071150611,62.8938426835962048,62.892816527767522
27,7.30859,46.1143040575012151,41.3847181792151275,38.865868508254259,38.0979223581554507,62.9342302778646925,62.9060046480919439,62.9022833634370713,62.9010429936692148,62.9000019900693417,62.8989745389518546,62.8979479884517474,62.8969215577168654,62.8958951983819858,62.8948689071194806,62.8938426835966951,62.8928165277675433
28,7.55859,46.684339095924372,41.597834936133232,38.9338575740955477,38.1119954881138909,62.9373526731763562,62.9063794139388577,62.9023213492259856,62.9010464261289783,62.9000022854418503,62.8989745652898904,62.8979479911751298,62.8969215580887919,62.8958951984411456,62.894868907129144,62.8938426835981446,62.892816527767728
29,7.56641,46.9597456785887672,41.8088071370204872,39.0020252458359522,38.1262933677393505,62.9405742978284906,62.9067744444046113,62.9023626410607974,62.9010503197110395,62.9000026398139909,62.8989745991660669,62.897947994969357,62.8969215586500425,62.8958951985395629,62.8948689071475471,62.8938426836014983,62.8928165277682609
30,7.81641,47.5219840976913872,42.0173477869207943,39.0703671302826478,38.1408156291311968,62.943896201311631,62.9071902291246445,62.9024073870927438,62.9010547092439936,62.9000030602070623,62.8989746419118845,62.897948000097692,62.8969215594603455,62.8958951986930188,62.8948689071792089,62.8938426836080851,62.8928165277695541
31,7.82422,47.7800140749195066,42.2239898330104992,39.1388785851958332,38.1555618883727234,62.9473194247524859,62.9076272589806749,62.902455737664603,62.9010596306969632,62.9000035540557434,62.8989746949841759,62.8979480068592096,62.8969215605899734,62.895895198920698,62.8948689072299771,62.893842683619809,62.892816527772176
32,8.07422,48.3357460604783853,42.4284061364546332,39.2075558218882492,38.1705317453120614,62.9508450009511122,62.9080860260269219,62.902507845282507,62.9010651211788385,62.9000041292136984,62.8989747599690574,62.8979480155904795,62.8969215621204185,62.8958951992455653,62.8948689073070781,62.8938426836390363,62.8928165277769864
33,8.08203,48.5789301185769347,42.6311475443958159,39.2763947465206371,38.1857247860768112,62.9544739544162653,62.9085670234174259,62.9025638645877905,62.9010712189371475,62.9000047939586793,62.8989748385857723,62.8979480266678195,62.8969215641453587,62.8958951996947206,62.8948689074193226,62.8938426836689075,62.8928165277850724
34,8.33203,49.1292790583721413,42.8318493689972115,39.3453921234321129,38.201140582721834,62.9582073014177226,62.9090707453350575,62.9026239523290158,62.9010779633567694,62.9000055569977761,62.8989749326905923,62.8979480405088154,62.8969215667713826,62.8958952002997052,62.8948689075772194,62.8938426837131459,62.892816527797855
35,8.33984,49.3597037273050461,43.031080191839294,39.4145443582154797,38.2167786956762967,62.9620460500353616,62.9095976869217139,62.9026882673335663,62.9010853949582796,62.900006427472178,62.8989750442805473,62.8979480575744816,62.8969215701188205,62.8958952010968204,62.8948689077930467,62.8938426837763416,62.8928165278171107
36,8.58984,49.905661516588637,43.2284401030311969,39.4838487207976883,38.2326386732661732,62.9659912002246003,62.9101483442102776,62.9027569704797358,62.9010935553962724,62.9000074149620545,62.8989751754970001,62.8979480783709874,62.8969215743226044,62.8958952021274982,62.8948689080812144,62.893842683863916,62.8928165278450066
37,8.59766,50.1250629963458252,43.424515213295706,39.5533020711124621,38.2487200541004668,62.9700437438776461,62.9107232140577821,62.90283022466852,62.9011024874571163,62.9000085294909113,62.8989753286294189,62.897948103451526,62.8969215795330001,62.8958952034387337,62.8948689084582213,62.8938426839822213,62.8928165278841504
38,8.84766,50.667516620192302,43.6188724848124707,39.6229021409568105,38.2650223664758116,62.9742046649000855,62.9113227940802062,62.9029081947955291,62.9011122350568996,62.9000097815302368,62.898975506118866,62.8979481334182466,62.8969215859166013,62.8958952050832778,62.8948689089429251,62.8938426841386047,62.892816527937633
39,8.85547,50.8773519629340356,43.8121153248373361,39.6926462030889198,38.2815451307080679,62.9784749392827123,62.9119475825888017,62.9029910477229137,62.9011228432386318,62.9000111820034746,62.8989757105614373,62.8979481689240032,62.8969215936569981,62.8958952071201693,62.894868909556628,62.8938426843415712,62.8928165280089928
40,9.10547,51.4171036561743762,44.0037794581080703,39.7625324108958722,38.2982878584258231,62.9828555351878947,62.9125980785279353,62.9030789522513345,62.9011343581698696,62.900012742290258,62.898975944711772,62.8979482106741798,62.896921602955743,62.8958952096150341,62.8948689103233534,62.8938426846006919,62.8928165281024008
41,9.11328,51.6186052822778692,44.1944853379891924,39.8325584117491189,38.3152500548533652,62.9873474130304274,62.9132747814142164,62.9031720790921369,62.9011468271395344,62.9000144742302822,62.898976211486314,62.8979482594286594,62.8969216140331397,62.895895212640454,62.8948689112699526,62.893842684926895,62.8928165282225891
42,9.36328,52.1563879207579006,44.383739163042172,39.9027227435301981,38.3324312179993143,62.9919515255720128,62.9139781912774936,62.9032706008393276,62.9011602985548492,62.9000163901269715,62.8989765139667156,62.8979483160034007,62.8969216271291103,62.8958952162764149,62.8948689124262899,62.8938426853324088,62.8928165283749365
43,9.37109,52.3506057374752629,44.572178171733043,39.9730233930754437,38.3498308408963595,62.9966688180099794,62.9147088086031943,62.9033746919418135,62.9011748219380493,62.9000185027511876,62.8989768554030206,62.8979483812723927,62.8969216425040543,62.8958952206105977,62.8948689138253698,62.8938426858308475,62.8928165285655183
44,9.62109,52.8870946635506485,44.7592805890467815,40.0434592486202305,38.3674484106911038,38.001016911288211,62.9154671342760849,62.9034845286757545,62.9011904479228079,62.9000208253446687,62.8989772392168547,62.8979484561694235,62.8969216604396806,62.8958952257388475,62.8948689155036433,62.893842686437452,62.8928165288011201
45,9.62891,53.0749288728305757,44.9457001724591265,40.1140286041594436,38.3852834108457088,38.0043693088374042,62.9162536695257444,62.9036002891168806,62.9012072282506125,62.9000233716232771,62.8989776690045019,62.8979485416897575,62.896921681239931,62.8958952317655289,62.8948689175011495,62.8938426871689344,62.8928165290893588
46,9.87891,53.6107510389111965,45.1308885847392816,40.1847306668863027,38.4033353201344596,38.0077995124345804,62.9170689158733296,62.9037221531130157,62.9012252157668001,62.9000261557802105,62.8989781485400954,62.8979486388920037,62.8969217052317049,62.8958952388039876,62.8948689198616009,62.8938426880438897,62.8928165294386403
47,9.88672,53.7929778915002075,45.3155158353713503,40.2555640082873509,38.4216036148119997,38.0113080881302068,62.9179133750801611,62.9038503022567355,62.9012444644165001,62.9000291924890504,62.898978681778452,62.8979487488998288,62.8969217327659109,62.8958952469768704,62.8948689226326607,62.8938426890825468,62.8928165298582016
48,10.1367,54.3287189764813832,45.4990083099067775,40.3265281256687231,38.4400877675221864,38.0148955954338064,62.9187875490973241,62.9039849198580114,62.9012650292404842,62.9000324969066185,62.8989792728581349,62.897948872903612,62.8969217642181349,62.8958952564165656,62.894868925866227,62.8938426903071246,62.8928165303583455
49,10.1445,54.506011139760389,45.6820520050948033,40.397621840793029,38.458787249437087,38.0185625873638315,62.9196919400171879,62.9041261909171965,62.9012869663706908,62.9000360846757545,62.898979926104353,62.8979490121622575,62.8969217999896557,62.8958952672657077,62.8948689296184682,62.8938426917418028,62.8928165309502631
50,10.3945,55.0422211269101851,45.8640492006942608,40.4688449146051497,38.4777015290832765,38.0223096105059426,62.9206270500261411,62.9042743020979813,62.9013103330257266,62.9000399719279244,62.8989806460316885,62.8979491680048781,62.8969218405082344,62.8958952796774184,62.8948689339501144,62.8938426934129211,62.8928165316461545
51,10.4023,55.215163909684442,46.0457016206360805,40.5401963942051253,38.4968300744558078,38.026137205065794,62.9215933813587824,62.9044294417006,62.9013351875061701,62.9000441752857498,62.8989814373469756,62.8979493418324722,62.8969218862289878,62.8958952938158902,62.894868938926642,62.8938426953489369,62.8928165324594204
52,10.6523,55.752361492587049,46.2263885078116985,40.6116762799046214,38.5161723517663219,38.0300459049298851,62.9225914362537537,62.9045917996351065,62.9013615891896336,62.9000487118653453,62.8989823049519998,62.8979495351196149,62.8969219376352981,62.8958953098566624,62.8948689446185298,62.893842697580709,62.8928165334045133
53,10.6602,55.9214658614973956,46.4068270597302401,40.6832838213156265,38.5357278275364195,38.0340362377206063,62.9236217169107093,62.904761567394992,62.9013895985259524,62.9000535992786922,62.8989832539461133,62.8979497494161137,62.8969219952396159,62.895895327987219,62.8948689511012873,62.8938427001413842,62.8928165344971433
54,10.9102,56.4601419544025305,46.586374458492628,40.7550192358892289,38.5554959672717104,38.0381087248591001,62.9246847254488202,62.9049389380307744,62.9014192770319127,62.9000588556354714,62.898984289629027,62.8979499863486424,62.8969220595843268,62.8958953484072723,62.8948689584560015,62.8938427030668024,62.8928165357542497
55,10.918,56.6258550499963889,46.7657631294410621,40.8268819548836532,38.5754762375380196,38.0422638816221195,62.9257809638667851,62.9051241061238358,62.9014506872859869,62.900064499545465,62.8989854175030274,62.8979502476224113,62.8969221312427251,62.8958953713292246,62.8948689667692094,62.8938427063952687,62.8928165371940793
56,11.168,57.1664756116609993,46.9443290855821544,40.8988723925582178,38.5956681045660375,38.0465022172064806,62.9269109340038852,62.9053172677605161,62.9014838929230322,62.9000705501201338,62.8989866432759257,62.8979505350227583,62.8969222108197101,62.895895396978645,62.89486897613331,62.8938427101679665,62.8928165388362999
57,11.1758,57.3291893042087395,47.12281974324668,40.9709901427672136,38.6160710363134712,38.0508242347871857,62.9280751375027165,62.9055186205063919,62.9015189586287775,62.9000770269745715,62.8989879728631536,62.8979508504167981,62.8969222989528092,62.8958954255947091,62.8948689866467134,62.8938427144288426,62.8928165407020003
58,11.4258,57.8721976338823794,47.3005507611365772,41.0432357980034581,38.636684501004197,38.0552304315831265,62.9292740757731082,62.9057283633805682,62.9015559501341173,62.90008395022911,62.8989894123903213,62.8979511957549704,62.8969223963129167,62.8958954574306119,62.894868998414097,62.8938427192249065,62.8928165428138115
59,11.4336,58.0322555335425676,47.4782843194124737,41.1156090973471109,38.6575079691796688,38.0597212989160667,62.9305082499572563,62.9059466968305045,62.9015949342094487,62.9000913405108903,62.898990968195605,62.8979515730726177,62.8969225036052748,62.8958954927539082,62.8948690115466746,62.8938427246061522,62.8928165451958279
60,11.6836,58.5780741597469827,47.6553164669891061,41.1881107945749676,38.6785409121761603,38.0642973222770848,62.9317781608962648,62.9061738227067551,62.9016359786588026,62.9000992189552832,62.8989926468319496,62.897951984491506,62.8969226215701696,62.8958955318472093,62.8948690261622048,62.8938427306258774,62.8928165478738848
61,11.6914,58.7357774012369944,47.8324239309717711,41.2607407581750536,38.6997828041685139,38.0689589813861744,62.9330843090979783,62.906409944238078,62.9016791523139176,62.9001076072072962,62.8989944550693849,62.8979524322215937,62.896922750984011,62.8958955750083817,62.894869042385551,62.893842737340691,62.8928165508754518
62,11.9414,59.2848096552434143,48.008883830651925,41.333499887760027,38.7212331205885931,38.0737067502590776,62.9344271947058971,62.906655266006716,62.9017245250281363,62.900116527422739,62.8989963998972286,62.8979529185621544,62.8969228926599513,62.895895622551059,62.8948690603486327,62.8938427448105983,62.8928165542297677
63,11.9492,59.4404217056036046,48.1854872339020517,41.4063881668401734,38.74289134016459,38.0785410972672622,62.9358073174694681,62.9069099939239322,62.901772167670309,62.9001260022694382,62.8989984885261819,62.8979534459037168,62.8969230474489152,62.8958956748052103,62.894869080190837,62.8938427530992357,62.8928165579678975
64,12.1992,59.9930530496998244,48.3614929515052125,41.4794066268011008,38.7647569432836647,38.0834624852047199,62.9372251767154296,62.9071743352057808,62.9018221521185268,62.9001360549281685,62.8990007283905044,62.8979540167292086,62.8969232162404026,62.8958957321174239,62.89486910205909,62.8938427622739269,62.8928165621228175
65,12.207,60.1468037331707563,48.5377061969451304,41.5525553531093195,38.7868294140291709,38.0884713713479712,62.9386812713204762,62.907448498349062,62.9018745512538615,62.9001467090937751,62.899003127150003,62.897954633615754,62.8969233999632422,62.8958957948514623,62.8948691261082757,62.8938427724057973,62.8928165667294863
66,12.457,60.7034028972190782,48.713368039334803,41.625835496136574,38.809108238490893,38.0935682075227788,62.940176099684976,62.9077326931075405,62.901929438953907,62.9001579889758204,62.8990056926921213,62.8979552992358748,62.8969235995866001,62.8958958633886667,62.8948691525013146,62.8938427835699088,62.8928165718248309
67,12.4648,60.8554917894085037,48.8892976538523882,41.6992472314535405,38.8315929068022996,38.0987534401638754,62.9417101597078243,62.908027130468426,62.9019868900862988,62.9001699192994153,62.8990084331337442,62.8979560163590961,62.8969238161207329,62.8958959381284402,62.8948691814095255,62.8938427958454866,62.8928165774479382
68,12.7148,61.4164117565577286,49.064718884811839,41.772791816804947,38.8542829114011923,38.1040275103812718,62.9432839487623781,62.9083320226291178,62.9020469805022202,62.9001825253059366,62.8990113568232871,62.897956787853289,62.8969240506178267,62.8958960194886529,62.8948692130127824,62.8938428093158208,62.892816583640041
69,12.7227,61.5670110678179867,49.2404646965476829,41.8464695071286883,38.877177749069368,38.1093908540195301,62.9448979636735828,62.9086475829740834,62.9021097870296941,62.9001958327535675,62.8990144723424081,62.8979576166861918,62.896924304172849,62.8958961079062036,62.8948692474997486,62.8938428240687131,62.8928165904446672
70,12.9727,62.1325899405919131,49.4157421793805582,41.9202816570072869,38.9002769191459521,38.1148439017234679,62.9465527006960599,62.9089740260522063,62.9021753874669756,62.9002098679177024,62.8990177885079973,62.8979585059266739,62.8969245779243522,62.8958962038373528,62.8948692850682249,62.8938428401963137,62.892816597907597
71,12.9805,62.2818469835436304,49.5913979257175441,41.9942285910316002,38.9235799255717581,38.120387078996778,62.9482486554932095,62.9093115675540915,62.9022438605757515,62.9002246575913659,62.8990213143736696,62.8979594587462572,62.8969248730553971,62.8958963077582709,62.8948693259253133,62.8938428577954269,62.8928166060770906
72,13.2305,62.8524087541736094,49.7666227001688313,42.0683117510752851,38.9470862750576927,38.1260208062670642,62.9499863231173364,62.9096604242898891,62.9023152860743338,62.9002402290856608,62.8990250592317892,62.8979604784203872,62.8969251907942777,62.8958964201653643,62.8948693702876298,62.8938428769675468,62.8928166150038024
73,13.2383,63.0004263653857848,49.9422765736055538,42.1425315226043722,38.9707954791355746,38.1317454989435021,62.9517661979908567,62.9100208141672468,62.9023897446307956,62.9002566102298388,62.8990290326150046,62.897961568329805,62.8969255324153664,62.8958965415759437,62.8948694183816457,62.8938428978190984,62.892816624741009
74,13.4883,63.541828041013936,50.1175343739103241,42.2168894261422309,38.994707052283843,38.1375615674811286,62.9535887738883702,62.9103929561694954,62.9024673178560576,62.9002738293714572,62.8990332442978044,62.897962731961897,62.8969258992399745,62.8958966725284725,62.8948694704439362,62.8938429204615161,62.8928166353445306
75,13.4961,63.6771443494598444,50.2932695122604727,42.2913859001085868,39.018820513986654,38.1434694174374442,62.9554545439196644,62.9107770703343832,62.9025480882969177,62.9002919153765703,62.8990377042982587,62.8979639729120237,62.8969262926371826,62.8958968135831995,62.8948695267212869,62.8938429450113716,62.8928166468729728
76,13.7461,64.2070773803744572,50.4686412324311249,42.3660225358627471,39.0431353868188253,38.1494694495356015,62.9573640005136923,62.9111733777324602,62.9026321394290591,62.900310897629538,62.8990424228794822,62.8979652948847772,62.8969267140245236,62.8958969653224429,62.8948695874711206,62.8938429715904945,62.8928166593876554
77,13.7539,66.3585816246164484,50.6445361591339633,42.4407998176385064,39.0676511985149375,38.1555620597201681,62.9593176354034867,62.9115821004464095,62.9027195556499805,62.9003308060331179,62.8990474105511765,62.8979667016952959,62.8969271648689769,62.8958971283512227,62.8948696529616811,62.8938430003262212,62.89281667295284
78,14.0039,64.8559248099771111,50.8200982709748388,42.5157194005732464,39.0923674800153051,38.161747639219044,62.9613159396117581,62.9120034615502135,62.9028104222718483,62.9003516710081882,62.8990526780709587,62.8979681972704938,62.8969276466875797,62.895897303297609,62.8948697234722118,62.8938430313513592,62.89281668763563
79,14.0117,66.9357967553046365,50.9962272907147138,42.5907818082879004,39.1172837675464606,38.1680265745979597,62.9633594034375648,62.912437685088797,62.9029048255144829,62.9003735234935206,62.8990582364459527,62.8979697856503535,62.8969281610484146,62.8958974908131694,62.8948697992933958,62.8938430648045355,62.8928167035062273
80,14.2617,67.3512240546282754,51.1720522194966776,42.6659887533292093,39.1423996006299788,38.1743992478213485,62.9654485164437574,62.912884996057798,62.9030028524981404,62.9003963949455311,62.8990640969340689,62.8979714709891198,62.8969287095711991,62.8958976915735306,62.8948698807274056,62.893843100830189,62.8928167206378745
81,14.2695,67.5027683808678205,51.3484857738032332,42.7413407929273035,39.1677145241758495,38.1808660363055878,62.967583767445042,62.9133456203836232,62.9031045912363282,62.9004203173378613,62.8990702710453817,62.8979732575565933,62.8969292939282951,62.895897906278762,62.8948699680883223,62.8938431395787205,62.8928167391071042
82,14.5195,67.9123111020822279,51.5246422360312124,42.8168396912972185,39.1932280864553491,38.1874273129784427,62.9697656444970875,62.9138197849039216,62.9032101306285441,62.9004453231609517,62.8990767705433456,62.897975149739203,62.8969299158452841,62.8958981356538018,62.8948700617022567,62.893843181206762,62.8928167589936038
83,14.5273,68.0601837325974515,51.7014472230580537,42.8924860340904317,39.2189398412087513,38.1940834463310992,62.9719946348862152,62.9143077173481871,62.9033195604531201,62.9004714454215517,62.8990836074460375,62.8979771520412925,62.8969305771018981,62.8958983804490117,62.8948701619077255,62.8938432258771627,62.8928167803804854
84,14.7773,68.4642371038022759,51.8780005303134999,42.9682816320199947,39.2448493455838445,38.2008348004763363,62.9742712251200345,62.9148096463186235,62.9034329713599263,62.9004987176420087,62.8990907940274937,62.8979792690862212,62.896931279532744,62.8958986414405388,62.894870269055879,62.8938432737592521,62.8928168033542931
85,14.7852,68.6087024583799518,52.0552405925653687,43.0442270945065388,39.2709561622586705,38.2076817351990172,62.9765959009185039,62.9153258012712939,62.9035504548631508,62.9005271738599063,62.8990983428187675,62.8979815056174942,62.896932025028029,62.8958989194308629,62.8948703835106997,62.8938433250289748,62.8928168280050599
86,15.0352,69.0076480134493977,52.2322529249996279,43.1203242741095494,39.2972598573472354,38.2146246060130181,62.9789691472059232,62.915856412497682,62.9036721033338324,62.9005568486270334,62.8991062666090528,62.8979838665000202,62.8969328155343703,62.8958992152491732,62.8948705056493651,62.8938433798689474,62.8928168544264636
87,15.043,69.1489572391650569,52.4099887083925537,43.1965737998525086,39.3237600025386129,38.2216637642103123,62.9813914481035653,62.9164017111062677,62.9037980099927978,62.900587777008873,62.8991145784467776,62.8979863567210344,62.8969336530555552,62.8958995297518229,62.8948706358623681,62.8938434384687284,62.8928168827158558
88,15.293,69.5431629153352446,52.5875193610791598,43.2729775619601824,39.3504561729705244,38.2287995569163854,62.9838632869229045,62.9169619290046285,62.9039282689031367,62.9006199945836855,62.8991232916407341,62.8979889813913715,62.8969345396532589,62.8958998638228763,62.8948707745539508,62.8938435010248753,62.8928169129744248
89,15.3008,69.6815544446594259,52.7658087483686131,43.3495362053326119,39.3773479493858645,38.2360323271381475,62.9863851461595843,62.9175372988815269,62.904062974963054,62.90065353744167,62.8991324197610524,62.8979917457464452,62.8969354774478617,62.895900218374436,62.8948709221422675,62.8938435677411434,62.8928169453071106
90,15.5508,70.0713747407922938,52.9439143533911718,43.4262516541052364,39.4044349159753438,38.2433624138176,62.9889575074878536,62.9181280541896584,62.9042022238984231,62.9006884421838848,62.8991419766400099,62.8979946551473006,62.8969364686190957,62.8959005943472462,62.8948710790596195,62.8938436388287059,62.892816979823003
91,15.5586,70.2070748197722025,53.1228126746884399,43.503124565726381,39.431716662552347,38.2507901518784834,62.9915808517557352,62.9187344291281079,62.9043461122555101,62.9007247459214938,62.8991519763733038,62.8979977150817149,62.8969375154068189,62.8959009927109918,62.8948712457527819,62.8938437145061044,62.892817016635064
92,15.8086,70.5928510041923687,53.3015474015400628,43.5801568948736531,39.45919278236547,38.258315872278537,62.9942556589808547,62.9193566586257091,62.9044947373936338,62.9007624862745445,62.8991624333205408,62.8980009311651855,62.8969386201118397,62.8959014144648023,62.8948714226832735,62.8938437949996469,62.8928170558605046
93,15.8164,70.726074194145184,53.4811076243516723,43.657349308575121,39.4868628742922851,38.2659399020546473,62.9969824083465539,62.9199949783241408,62.9046481974778331,62.9008017013709377,62.8991733621065521,62.8980043091419461,62.8969397850964285,62.8959018606377427,62.8948716103275629,62.8938438805433435,62.8928170976207142
94,16.0664,71.1081345524841169,53.6605233609512595,43.7347037890312578,39.5147265406230872,38.2736625643737156,62.9997615781988642,62.9206496245615696,62.9048065914715337,62.9008424298452766,62.8991847776217412,62.8980078548859893,62.8969410127853052,62.8959023322892747,62.8948718091773671,62.8938439713792121,62.8928171420413875
95,16.0742,71.239084207908931,53.8407962619195857,43.8122210102059313,39.542783389274085,38.2814841785762709,38.001758030901847,62.9213208343564929,62.9049700191292018,62.9008847108376798,62.8991966950232708,62.898011574401977,62.8969423056660588,62.8959028305095202,62.8948720197399069,62.893844067757378,62.892817189252753
96,16.3242,71.6177443227386732,54.0209427783058374,43.8899029791187658,39.5710330315428962,38.2894050602260236,38.0037136033552372,62.9220088453917228,62.9051385809891812,62.9009285839925241,62.8992091297356168,62.8980154738263195,62.896943666290106,62.8959033564200283,62.8948722425382272,62.8938441699362656,62.8928172393893874
97,16.332,71.7466130475968384,54.2019770985966147,43.9677503743181504,39.5994750843420533,38.2974255211519647,38.0057054076574374,62.9227138959988892,62.9053123783661832,62.9009740894571365,62.899222097451279,62.8980195594279934,62.8969450972732886,62.895903911173896,62.8948724781113668,62.8938442781826197,62.8928172925905997
